,carat,cut,color,clarity,depth,table,price,x,y,z,y/x
50046,0.59,0,E,VS1,61.2,58.0,2200,5.4,5.45,3.32,0.9908256880733946
50047,0.7,0,H,SI1,61.5,55.0,2200,5.72,5.76,3.53,0.9930555555555556
50048,0.9,0,E,I1,62.4,63.0,2200,6.13,6.01,3.79,1.0199667221297837
50049,0.78,3,F,SI2,62.8,56.0,2200,5.9,5.86,3.69,1.006825938566553
50050,0.7,4,F,SI1,62.6,56.0,2200,5.69,5.66,3.55,1.0053003533568905
50051,0.83,4,H,SI2,60.7,57.0,2201,6.08,6.05,3.68,1.0049586776859505
50052,0.58,0,F,VVS2,60.0,57.0,2201,5.44,5.42,3.26,1.0036900369003692
50053,0.71,0,G,SI1,62.7,59.0,2201,5.65,5.67,3.55,0.9964726631393299
50054,0.74,3,H,SI1,60.9,60.0,2201,5.81,5.75,3.52,1.0104347826086957
50055,0.6,4,F,VS1,61.9,55.0,2201,5.4,5.42,3.35,0.996309963099631
50056,0.83,4,I,VS2,62.9,56.0,2201,5.98,5.94,3.75,1.0067340067340067
50057,0.7,0,I,VS2,62.8,59.0,2202,5.56,5.61,3.51,0.9910873440285204
50058,0.57,4,E,VS2,61.3,57.0,2202,5.29,5.38,3.27,0.983271375464684
50059,0.57,4,E,VS2,61.0,54.0,2202,5.39,5.43,3.3,0.992633517495396
50060,0.56,4,G,VVS1,62.0,56.0,2202,5.28,5.3,3.28,0.9962264150943397
50061,0.71,0,I,VS1,63.1,57.0,2202,5.68,5.58,3.55,1.0179211469534049
50062,0.71,3,I,VS1,62.5,61.0,2202,5.68,5.64,3.54,1.0070921985815602
50063,0.8,3,J,VS1,61.6,60.0,2202,5.94,5.88,3.64,1.0102040816326532
50064,0.56,4,F,VVS2,61.2,57.0,2202,5.31,5.35,3.26,0.9925233644859813
50065,0.61,4,D,VS2,62.0,56.0,2202,5.43,5.48,3.38,0.9908759124087589
50066,0.54,4,F,VS1,61.5,55.0,2202,5.26,5.27,3.24,0.9981024667931689
50067,0.7,4,H,SI2,61.6,56.0,2202,5.69,5.71,3.51,0.9964973730297724
50068,0.71,4,F,SI2,61.6,56.0,2202,5.68,5.74,3.52,0.989547038327526
50069,0.69,2,G,VS1,60.8,64.0,2202,5.77,5.66,3.47,1.019434628975265
50070,0.71,3,I,VS1,62.5,59.0,2202,5.75,5.71,3.58,1.0070052539404553
50071,0.51,3,F,VS2,61.1,58.0,2203,5.19,5.16,3.16,1.005813953488372
50072,0.72,3,J,VVS1,61.4,61.0,2203,5.77,5.7,3.52,1.0122807017543858
50073,0.51,3,F,VVS2,60.5,59.0,2203,5.17,5.15,3.12,1.003883495145631
50074,0.51,4,F,VVS2,62.2,56.0,2203,5.12,5.08,3.17,1.0078740157480315
50075,0.72,1,H,SI2,65.9,57.0,2203,5.6,5.54,3.67,1.0108303249097472
50076,0.51,4,F,VVS2,62.6,57.0,2203,5.13,5.1,3.2,1.0058823529411764
50077,0.51,4,F,VVS2,62.4,57.0,2203,5.12,5.08,3.18,1.0078740157480315
50078,0.51,4,F,VVS2,61.2,56.0,2203,5.19,5.17,3.17,1.0038684719535784
50079,0.51,4,F,VVS2,61.2,56.0,2203,5.19,5.17,3.17,1.0038684719535784
50080,0.51,3,D,VS1,60.0,58.0,2203,5.19,5.14,3.1,1.0097276264591442
50081,0.52,0,F,VVS1,61.7,56.0,2205,5.17,5.22,3.2,0.9904214559386973
50082,0.63,4,E,VS2,62.1,56.0,2205,5.49,5.52,3.42,0.9945652173913044
50083,0.76,0,J,VS2,61.2,57.0,2206,5.86,5.91,3.6,0.9915397631133672
50084,0.71,0,G,SI1,62.1,58.0,2206,5.68,5.72,3.54,0.993006993006993
50085,0.71,0,G,SI1,62.4,57.0,2206,5.66,5.69,3.54,0.9947275922671353
50086,0.72,0,H,VS1,62.8,56.0,2206,5.72,5.77,3.61,0.9913344887348354
50087,1.01,3,H,I1,58.4,60.0,2206,6.53,6.48,3.8,1.007716049382716
50088,0.74,3,G,SI2,60.1,58.0,2206,5.89,5.86,3.53,1.0051194539249146
50089,0.5,4,E,VVS2,61.7,55.7,2206,5.09,5.12,3.13,0.994140625
50090,0.62,4,G,VS1,60.7,55.0,2206,5.55,5.59,3.38,0.9928443649373881
50091,0.57,4,G,VVS2,60.7,55.0,2206,5.36,5.34,3.25,1.00374531835206
50092,0.57,4,G,VVS2,61.7,56.0,2206,5.33,5.3,3.28,1.0056603773584907
50093,0.57,4,G,VVS2,61.7,54.0,2206,5.41,5.32,3.31,1.0169172932330828
50094,0.61,3,D,VS1,62.4,57.0,2207,5.46,5.44,3.4,1.0036764705882353
50095,0.71,3,H,SI1,62.4,62.0,2207,5.67,5.64,3.53,1.0053191489361704
50096,0.62,4,I,VVS1,61.1,55.0,2207,5.52,5.57,3.39,0.9910233393177736
50097,0.61,4,D,VS2,61.0,57.0,2207,5.49,5.53,3.36,0.9927667269439421
50098,0.71,0,H,SI1,63.5,57.0,2207,5.67,5.64,3.59,1.0053191489361704
50099,0.71,3,H,SI1,62.5,60.0,2207,5.75,5.68,3.57,1.012323943661972
50100,0.71,0,H,SI1,63.1,57.0,2207,5.65,5.61,3.55,1.0071301247771836
50101,0.71,0,H,SI1,63.5,57.0,2207,5.67,5.63,3.59,1.0071047957371226
50102,0.71,2,H,SI1,64.0,61.0,2207,5.61,5.54,3.57,1.0126353790613718
50103,0.71,1,I,VS2,64.7,60.0,2208,5.54,5.46,3.56,1.0146520146520146
50104,0.72,0,J,VVS1,60.1,58.0,2208,5.8,5.84,3.5,0.9931506849315068
50105,0.51,4,F,VVS1,60.9,57.0,2208,5.16,5.21,3.16,0.9904030710172745
50106,0.62,4,E,VS2,62.0,54.5,2208,5.46,5.48,3.39,0.9963503649635036
50107,0.51,4,G,IF,61.4,54.0,2208,5.18,5.24,3.2,0.9885496183206106
50108,0.7,1,G,SI2,58.6,56.0,2208,5.8,5.74,3.38,1.0104529616724738
50109,0.71,3,G,SI2,62.1,58.0,2208,5.72,5.68,3.54,1.0070422535211268
50110,0.7,0,G,SI1,63.6,58.0,2209,5.61,5.65,3.58,0.9929203539823008
50111,0.7,0,G,SI1,62.8,58.0,2209,5.64,5.69,3.56,0.9912126537785587
50112,0.71,4,H,VS1,62.1,55.0,2209,5.68,5.72,3.54,0.993006993006993
50113,0.51,4,E,VVS2,61.7,57.0,2209,5.11,5.14,3.16,0.9941634241245138
50114,0.7,2,G,SI1,62.7,59.0,2209,5.57,5.63,3.51,0.9893428063943163
50115,0.71,0,H,SI1,63.1,56.0,2210,5.62,5.69,3.57,0.9876977152899824
50116,0.7,0,D,SI1,63.7,59.0,2210,5.59,5.65,3.58,0.9893805309734512
50117,0.65,4,H,VVS2,61.6,58.0,2210,5.56,5.6,3.44,0.9928571428571429
50118,0.5,4,F,VVS2,60.5,56.0,2210,5.15,5.09,3.1,1.0117878192534382
50119,0.5,4,F,VVS2,61.3,59.0,2210,5.05,5.1,3.11,0.9901960784313726
50120,0.73,4,G,SI2,61.8,56.0,2210,5.76,5.8,3.57,0.993103448275862
50121,0.54,4,H,IF,60.3,55.0,2210,5.29,5.33,3.2,0.9924953095684803
50122,0.57,4,H,IF,61.0,57.0,2210,5.35,5.38,3.27,0.9944237918215613
50123,0.5,4,D,VVS2,60.4,54.0,2211,5.23,5.17,3.14,1.011605415860735
50124,0.66,0,G,VVS2,60.5,59.0,2211,5.67,5.72,3.44,0.9912587412587412
50125,0.51,0,E,VVS2,61.4,59.0,2211,5.1,5.16,3.15,0.9883720930232557
50126,0.47,1,D,IF,60.6,60.0,2211,5.09,4.98,3.05,1.0220883534136544
50127,0.51,4,E,VVS2,62.8,56.0,2211,5.13,5.15,3.23,0.9961165048543689
50128,0.58,4,D,VS1,61.8,56.0,2211,5.34,5.37,3.31,0.994413407821229
50129,0.58,4,H,IF,61.6,57.0,2211,5.34,5.37,3.3,0.994413407821229
50130,0.63,3,F,VS2,61.0,61.0,2211,5.6,5.49,3.38,1.0200364298724953
50131,0.63,0,D,SI1,63.1,58.0,2211,5.49,5.44,3.45,1.009191176470588
50132,0.67,3,F,VS2,62.5,59.0,2211,5.58,5.53,3.47,1.0090415913200723
50133,0.7,2,F,VS2,63.5,56.0,2212,5.64,5.45,3.52,1.0348623853211008
50134,0.7,0,G,VS1,62.9,59.0,2212,5.56,5.63,3.52,0.9875666074600354
50135,0.72,3,G,SI1,61.2,62.0,2212,5.75,5.72,3.51,1.0052447552447552
50136,0.7,0,H,SI1,62.1,59.0,2213,5.62,5.66,3.5,0.9929328621908127
50137,0.7,3,F,SI2,61.8,60.0,2213,5.65,5.71,3.51,0.989492119089317
50138,0.59,0,E,VVS2,59.8,57.0,2214,5.48,5.53,3.29,0.9909584086799277
50139,0.71,2,I,VS2,64.3,63.0,2214,5.63,5.56,3.6,1.012589928057554
50140,0.7,0,H,SI1,62.8,57.0,2214,5.61,5.66,3.54,0.991166077738516
50141,0.61,4,E,VS1,62.2,56.0,2214,5.43,5.41,3.37,1.0036968576709795
50142,0.6,3,D,VS2,59.6,59.0,2214,5.53,5.47,3.28,1.0109689213893969
50143,0.75,3,E,SI2,61.9,55.0,2214,5.89,5.84,3.63,1.0085616438356164
50144,0.71,4,G,SI1,62.5,57.0,2215,5.72,5.64,3.55,1.0141843971631206
50145,0.71,2,G,SI1,63.9,56.0,2215,5.62,5.59,3.58,1.005366726296959
50146,0.73,4,I,SI1,62.0,57.0,2215,5.74,5.77,3.56,0.9948006932409014
50147,0.64,4,E,SI1,60.9,57.0,2215,5.56,5.58,3.39,0.996415770609319
50148,0.7,3,E,SI2,61.1,61.0,2215,5.74,5.69,3.49,1.0087873462214412
50149,0.71,2,E,SI2,57.8,60.0,2215,5.86,5.83,3.38,1.0051457975986278
50150,0.71,2,D,SI2,64.3,56.0,2215,5.64,5.59,3.61,1.0089445438282647
50151,0.71,3,G,SI1,62.8,61.0,2215,5.64,5.59,3.53,1.0089445438282647
50152,0.71,3,E,SI2,62.1,62.0,2215,5.7,5.67,3.53,1.0052910052910053
50153,0.71,3,G,SI1,58.5,58.0,2215,5.87,5.82,3.42,1.0085910652920962
50154,0.75,3,G,SI2,61.0,58.0,2216,5.9,5.94,3.61,0.9932659932659933
50155,0.54,4,F,VVS2,61.2,55.0,2216,5.25,5.27,3.22,0.9962049335863379
50156,0.72,3,I,VS2,60.9,60.0,2216,5.76,5.8,3.52,0.993103448275862
50157,0.52,4,F,VVS2,61.8,56.0,2216,5.2,5.17,3.2,1.0058027079303675
50158,0.52,4,D,VVS2,59.9,57.0,2217,5.21,5.28,3.14,0.9867424242424242
50159,0.57,4,G,VVS1,61.9,57.0,2217,5.31,5.35,3.3,0.9925233644859813
50160,0.71,0,J,VVS1,59.7,58.0,2218,5.8,5.83,3.47,0.9948542024013721
50161,0.72,0,G,SI2,61.9,59.0,2218,5.67,5.71,3.52,0.9929947460595446
50162,0.71,0,I,SI1,62.6,59.0,2218,5.67,5.7,3.56,0.9947368421052631
50163,0.7,2,H,SI1,63.7,59.0,2218,5.53,5.59,3.54,0.9892665474060823
50164,0.7,3,H,VS2,60.8,58.0,2218,5.71,5.68,3.46,1.005281690140845
50165,0.7,2,G,SI1,63.9,58.0,2218,5.57,5.51,3.54,1.0108892921960073
50166,0.54,4,F,VVS2,61.4,56.0,2218,5.27,5.29,3.24,0.996219281663516
50167,0.73,4,I,SI2,62.4,56.0,2218,5.74,5.77,3.59,0.9948006932409014
50168,0.71,4,I,SI1,62.5,57.0,2218,5.69,5.74,3.57,0.9912891986062718
50169,0.7,3,D,SI1,61.4,59.0,2218,5.67,5.64,3.47,1.0053191489361704
50170,0.56,3,F,VVS1,61.1,56.0,2218,5.41,5.3,3.27,1.0207547169811322
50171,0.71,0,I,VS2,61.4,56.0,2219,5.73,5.79,3.53,0.9896373056994819
50172,0.5,0,F,IF,59.7,60.0,2219,5.18,5.24,3.11,0.9885496183206106
50173,0.51,0,D,VVS2,62.4,58.0,2220,5.1,5.13,3.19,0.9941520467836257
50174,1.03,2,J,I1,58.2,64.0,2220,6.64,6.69,3.88,0.9925261584454409
50175,0.52,4,E,VVS2,60.9,56.0,2220,5.21,5.24,3.18,0.9942748091603053
50176,0.55,4,E,VS1,61.5,56.0,2220,5.26,5.29,3.24,0.994328922495274
50177,0.71,0,F,SI1,62.1,58.0,2221,5.64,5.72,3.53,0.986013986013986
50178,0.7,2,D,SI2,63.1,60.0,2221,5.56,5.62,3.53,0.98932384341637
50179,0.64,0,E,VS2,60.5,58.1,2222,5.59,5.62,3.39,0.994661921708185
50180,0.74,0,H,SI2,62.1,58.0,2222,5.82,5.78,3.6,1.0069204152249136
50181,0.64,4,F,VS1,61.9,56.8,2222,5.55,5.6,3.45,0.9910714285714286
50182,0.64,2,F,VS1,57.7,61.0,2222,5.68,5.75,3.29,0.9878260869565217
50183,0.66,4,H,VS1,62.7,55.0,2222,5.6,5.57,3.5,1.0053859964093357
50184,0.7,3,D,SI2,61.8,55.0,2222,5.71,5.68,3.52,1.005281690140845
50185,0.51,0,F,VVS1,62.6,57.0,2223,5.06,5.1,3.18,0.9921568627450981
50186,0.8,0,J,SI1,61.6,56.0,2224,5.94,5.98,3.67,0.9933110367892977
50187,0.7,0,E,SI2,61.8,60.0,2224,5.61,5.65,3.48,0.9929203539823008
50188,0.55,4,D,VS2,60.6,56.0,2224,5.3,5.36,3.23,0.9888059701492536
50189,0.64,4,D,VS2,60.7,59.0,2224,5.58,5.62,3.4,0.9928825622775801
50190,0.72,4,F,SI2,62.0,55.0,2224,5.75,5.79,3.58,0.9930915371329879
50191,0.68,3,E,SI1,62.0,59.0,2224,5.67,5.65,3.51,1.0035398230088495
50192,0.71,3,H,SI2,60.5,60.0,2224,5.81,5.73,3.49,1.013961605584642
50193,0.71,0,E,SI2,63.3,57.0,2225,5.65,5.69,3.59,0.992970123022847
50194,0.91,2,E,I1,57.7,63.0,2225,6.3,6.35,3.65,0.9921259842519685
50195,0.61,4,E,VS2,61.7,56.0,2225,5.46,5.43,3.36,1.0055248618784531
50196,0.52,4,D,VS2,61.8,55.0,2225,5.19,5.23,3.22,0.9923518164435946
50197,0.71,0,J,VVS2,61.1,58.0,2226,5.7,5.75,3.5,0.991304347826087
50198,0.71,0,I,VS1,62.9,59.0,2226,5.68,5.71,3.58,0.9947460595446584
50199,0.71,4,J,VVS2,60.3,61.0,2226,5.76,5.79,3.48,0.9948186528497409
50200,0.9,2,G,I1,63.6,61.0,2226,6.03,6.07,3.85,0.9934102141680395
50201,0.71,2,E,SI2,58.7,61.0,2226,5.73,5.78,3.38,0.9913494809688581
50202,0.69,0,D,SI1,57.6,62.0,2227,5.83,5.9,3.38,0.988135593220339
50203,0.76,3,H,SI1,59.8,57.0,2227,5.93,5.91,3.54,1.003384094754653
50204,0.8,3,J,SI1,60.1,57.0,2227,6.03,5.98,3.61,1.0083612040133778
50205,0.58,4,F,VS1,62.4,57.0,2227,5.36,5.32,3.33,1.0075187969924813
50206,0.58,4,F,VS1,61.9,56.0,2227,5.36,5.33,3.31,1.0056285178236397
50207,0.58,4,F,VS1,60.3,57.0,2227,5.47,5.44,3.29,1.0055147058823528
50208,0.75,0,H,SI2,61.9,56.0,2228,5.79,5.87,3.61,0.9863713798977853
50209,0.78,0,I,SI1,63.1,56.0,2228,5.88,5.82,3.69,1.0103092783505154
50210,0.74,4,I,SI1,62.0,53.0,2229,5.83,5.84,3.62,0.9982876712328768
50211,0.7,2,E,SI2,57.5,58.0,2229,5.8,5.85,3.35,0.9914529914529915
50212,0.8,2,D,SI2,64.0,60.0,2229,5.91,5.81,3.75,1.017211703958692
50213,0.72,2,F,SI1,63.9,62.0,2229,5.7,5.63,3.62,1.0124333925399644
50214,0.7,0,E,SI2,61.1,62.0,2230,5.68,5.72,3.48,0.993006993006993
50215,0.7,4,F,SI1,61.9,57.0,2230,5.66,5.75,3.53,0.9843478260869566
50216,0.7,0,F,SI1,62.2,58.0,2230,5.66,5.69,3.53,0.9947275922671353
50217,0.7,4,F,SI1,62.2,57.0,2230,5.67,5.74,3.55,0.9878048780487805
50218,0.7,3,F,SI1,61.9,58.0,2230,5.69,5.74,3.54,0.9912891986062718
50219,0.7,0,F,SI1,61.8,58.0,2230,5.67,5.72,3.52,0.9912587412587412
50220,0.7,0,F,SI1,61.7,61.0,2230,5.67,5.7,3.51,0.9947368421052631
50221,0.7,0,F,SI1,61.6,55.0,2230,5.66,5.7,3.5,0.9929824561403509
50222,0.52,4,E,VVS2,62.0,54.0,2230,5.16,5.19,3.21,0.9942196531791907
50223,0.53,4,E,VVS2,62.0,58.0,2230,5.16,5.2,3.21,0.9923076923076923
50224,0.56,4,G,VS1,61.0,56.0,2230,5.31,5.35,3.25,0.9925233644859813
50225,0.7,0,F,SI1,60.6,58.0,2231,5.73,5.78,3.49,0.9913494809688581
50226,0.54,4,F,VVS2,61.0,54.0,2231,5.28,5.3,3.23,0.9962264150943397
50227,0.54,4,F,VVS2,61.6,56.0,2231,5.23,5.26,3.23,0.9942965779467682
50228,0.71,3,H,SI2,62.7,57.0,2231,5.71,5.64,3.56,1.0124113475177305
50229,0.82,0,G,SI2,63.4,55.0,2232,5.96,5.93,3.77,1.0050590219224285
50230,0.7,4,I,VS2,62.2,55.0,2232,5.66,5.69,3.53,0.9947275922671353
50231,0.7,4,I,VS2,62.5,56.0,2232,5.66,5.7,3.55,0.9929824561403509
50232,0.7,4,G,SI2,62.4,55.0,2232,5.66,5.72,3.55,0.9895104895104896
50233,0.7,4,G,SI2,62.6,55.0,2232,5.66,5.69,3.55,0.9947275922671353
50234,0.7,4,G,SI2,61.4,57.0,2232,5.69,5.74,3.51,0.9912891986062718
50235,0.72,4,F,SI2,62.4,55.0,2232,5.72,5.76,3.58,0.9930555555555556
50236,0.62,3,H,VVS1,61.9,58.0,2232,5.49,5.46,3.39,1.0054945054945055
50237,0.71,4,I,VS2,62.3,59.0,2233,5.68,5.71,3.55,0.9947460595446584
50238,0.51,4,E,VS1,61.4,56.0,2233,5.14,5.16,3.16,0.9961240310077518
50239,0.71,4,G,SI1,60.6,57.0,2233,5.72,5.8,3.49,0.9862068965517241
50240,0.58,4,H,IF,60.2,56.0,2233,5.43,5.46,3.28,0.9945054945054944
50241,0.7,0,G,SI1,62.0,61.0,2234,5.68,5.71,3.53,0.9947460595446584
50242,0.7,2,H,VS2,59.1,65.0,2234,5.75,5.85,3.43,0.982905982905983
50243,0.75,3,H,SI2,62.3,57.0,2234,5.79,5.73,3.59,1.0104712041884816
50244,0.7,3,I,VS1,62.9,61.0,2234,5.64,5.62,3.54,1.0035587188612098
50245,0.7,4,G,SI2,61.3,58.0,2234,5.67,5.69,3.48,0.9964850615114235
50246,0.7,2,I,VS2,59.4,57.0,2234,5.77,5.82,3.44,0.9914089347079037
50247,0.73,4,I,SI1,62.0,56.0,2234,5.8,5.75,3.58,1.008695652173913
50248,0.7,1,I,VS1,60.2,66.0,2234,5.77,5.62,3.44,1.0266903914590746
50249,0.7,3,F,SI2,59.6,58.0,2234,5.79,5.72,3.43,1.0122377622377623
50250,0.73,3,H,SI2,62.5,58.0,2234,5.73,5.69,3.57,1.0070298769771528
50251,0.7,3,F,SI2,59.5,58.0,2234,5.82,5.72,3.44,1.0174825174825175
50252,0.7,3,F,SI2,58.8,58.0,2234,5.82,5.77,3.41,1.0086655112651648
50253,0.73,3,I,VVS2,59.3,59.0,2234,5.91,5.87,3.49,1.0068143100511073
50254,0.7,3,I,VS1,61.7,61.0,2234,5.69,5.63,3.49,1.0106571936056838
50255,0.71,4,F,SI1,63.0,54.0,2235,5.73,5.69,3.6,1.0070298769771528
50256,0.69,1,G,VS1,61.2,65.4,2235,5.58,5.64,3.42,0.9893617021276596
50257,0.71,3,D,SI2,59.7,60.0,2235,5.84,5.79,3.47,1.008635578583765
50258,0.56,0,F,VVS2,59.5,61.0,2236,5.36,5.33,3.18,1.0056285178236397
50259,0.5,4,E,VVS2,61.5,57.0,2236,5.09,5.12,3.14,0.994140625
50260,0.54,4,G,VVS1,61.8,55.0,2236,5.27,5.24,3.25,1.0057251908396945
50261,0.54,3,G,VVS1,60.7,56.0,2236,5.3,5.25,3.2,1.0095238095238095
50262,0.54,4,G,VVS1,62.2,56.0,2236,5.22,5.2,3.24,1.0038461538461538
50263,0.61,4,H,VVS1,60.3,56.0,2237,5.52,5.55,3.34,0.9945945945945945
50264,0.7,4,F,SI2,60.6,57.2,2237,5.75,5.77,3.49,0.9965337954939342
50265,0.71,0,E,SI2,62.2,58.0,2238,5.68,5.74,3.55,0.989547038327526
50266,0.5,0,F,IF,61.4,60.0,2238,5.07,5.1,3.12,0.9941176470588237
50267,0.52,4,G,VVS2,61.7,55.0,2238,5.15,5.2,3.19,0.9903846153846154
50268,0.55,0,E,VVS2,60.8,55.0,2238,5.26,5.33,3.22,0.9868667917448405
50269,0.74,3,G,SI2,62.7,60.0,2238,5.78,5.73,3.61,1.0087260034904013
50270,0.64,4,E,VS2,62.0,55.0,2238,5.52,5.55,3.43,0.9945945945945945
50271,0.58,3,F,VVS2,62.6,56.0,2238,5.37,5.27,3.33,1.0189753320683113
50272,0.7,0,E,SI1,62.8,56.0,2239,5.69,5.72,3.58,0.9947552447552449
50273,0.7,0,E,SI1,62.6,58.0,2239,5.66,5.68,3.55,0.9964788732394367
50274,0.7,2,E,SI1,61.9,58.0,2239,5.63,5.67,3.5,0.9929453262786596
50275,0.7,2,E,SI1,62.7,61.0,2239,5.59,5.67,3.53,0.9858906525573192
50276,0.7,0,E,SI1,61.5,56.0,2239,5.74,5.8,3.55,0.9896551724137932
50277,0.7,0,E,SI1,58.7,60.0,2239,5.85,5.88,3.44,0.9948979591836734
50278,0.7,0,E,SI1,60.3,58.0,2239,5.73,5.85,3.49,0.9794871794871797
50279,0.97,4,I,I1,61.6,53.0,2239,6.4,6.43,3.95,0.995334370139969
50280,0.3,0,G,VS2,62.1,56.0,541,4.27,4.3,2.66,0.9930232558139535
50281,0.3,0,H,VS1,61.9,55.0,541,4.32,4.37,2.69,0.988558352402746
50282,0.3,0,H,VS1,62.3,56.0,541,4.29,4.32,2.68,0.9930555555555555
50283,0.37,0,E,SI2,61.9,55.0,541,4.63,4.67,2.87,0.9914346895074947
50284,0.35,4,H,SI1,61.9,55.0,541,4.54,4.57,2.82,0.9934354485776805
50285,0.31,4,D,SI1,62.3,55.0,541,4.33,4.34,2.7,0.9976958525345623
50286,0.31,4,D,SI1,61.7,56.0,541,4.35,4.37,2.69,0.9954233409610983
50287,0.36,3,J,SI1,61.3,60.0,541,4.59,4.52,2.79,1.0154867256637168
50288,0.31,0,G,VS1,62.7,54.0,542,4.35,4.36,2.73,0.9977064220183485
50289,0.3,4,H,VVS2,61.9,56.0,542,4.28,4.31,2.65,0.9930394431554526
50290,0.31,4,E,SI1,61.8,53.9,542,4.32,4.35,2.68,0.9931034482758622
50291,0.31,3,G,VS1,62.1,58.0,542,4.31,4.36,2.69,0.9885321100917429
50292,0.31,4,G,VS1,62.7,57.0,542,4.31,4.34,2.71,0.9930875576036866
50293,0.31,0,G,VS1,60.4,59.0,542,4.37,4.41,2.65,0.9909297052154195
50294,0.31,4,G,VS1,61.9,56.0,542,4.34,4.38,2.7,0.9908675799086758
50295,0.23,4,E,VS2,62.6,57.0,543,3.92,3.88,2.44,1.0103092783505154
50296,0.27,0,F,VVS2,62.5,59.0,544,4.11,4.15,2.58,0.9903614457831326
50297,0.27,0,E,VVS2,60.5,60.0,544,4.19,4.2,2.54,0.9976190476190476
50298,0.28,0,E,VVS2,62.0,56.0,544,4.22,4.3,2.63,0.9813953488372092
50299,0.32,0,J,VVS1,60.2,60.0,544,4.42,4.49,2.68,0.9844097995545656
50300,0.27,0,F,VVS1,59.7,59.0,544,4.19,4.22,2.51,0.9928909952606637
50301,0.27,0,E,VVS1,60.0,58.0,544,4.21,4.22,2.53,0.9976303317535545
50302,0.27,0,D,VVS1,61.0,61.0,544,4.14,4.15,2.53,0.997590361445783
50303,0.32,0,G,VS2,62.3,55.0,544,4.38,4.41,2.73,0.9931972789115646
50304,0.33,0,F,SI1,61.2,58.1,544,4.48,4.51,2.75,0.993348115299335
50305,0.31,4,I,VS1,61.7,55.0,544,4.39,4.36,2.7,1.006880733944954
50306,0.31,4,H,VS1,62.0,54.0,544,4.35,4.39,2.71,0.9908883826879271
50307,0.31,3,H,VS1,62.6,60.0,544,4.3,4.32,2.7,0.9953703703703702
50308,0.31,4,E,SI1,62.4,57.0,544,4.31,4.34,2.7,0.9930875576036866
50309,0.31,0,E,SI1,59.1,59.0,544,4.42,4.44,2.62,0.9954954954954954
50310,0.7,2,E,SI2,57.8,61.0,2239,5.89,5.85,3.39,1.0068376068376068
50311,0.7,3,F,SI1,59.4,60.0,2239,5.77,5.74,3.42,1.0052264808362368
50312,0.7,3,F,SI1,61.2,59.0,2239,5.7,5.64,3.47,1.0106382978723405
50313,0.71,2,I,VS1,59.1,63.4,2239,5.76,5.81,3.42,0.9913941480206541
50314,0.7,3,D,SI2,63.0,56.0,2239,5.67,5.64,3.56,1.0053191489361704
50315,0.7,4,E,SI2,61.2,55.0,2239,5.76,5.68,3.5,1.0140845070422535
50316,1.06,1,I,I1,64.5,57.0,2239,6.47,6.33,4.13,1.0221169036334912
50317,0.71,0,G,SI1,63.1,60.0,2240,5.6,5.69,3.56,0.9841827768014059
50318,0.78,4,G,SI2,61.9,55.0,2240,5.91,5.94,3.67,0.9949494949494949
50319,0.7,4,I,VS2,62.0,54.1,2240,5.7,5.73,3.55,0.9947643979057591
50320,0.7,4,I,VS2,61.9,53.2,2240,5.68,5.71,3.56,0.9947460595446584
50321,0.7,4,I,VS2,62.1,54.6,2240,5.68,5.72,3.54,0.993006993006993
50322,0.7,4,H,SI1,61.4,57.0,2240,5.64,5.76,3.5,0.9791666666666666
50323,0.71,2,G,SI1,64.1,58.0,2240,5.6,5.63,3.6,0.9946714031971581
50324,0.65,0,F,VS2,64.0,55.3,2241,5.5,5.57,3.54,0.9874326750448833
50325,0.63,0,G,VS1,59.9,57.0,2241,5.57,5.62,3.35,0.9911032028469752
50326,0.58,4,E,VS1,60.8,57.0,2241,5.41,5.42,3.29,0.9981549815498155
50327,0.7,1,E,SI1,66.7,59.0,2241,5.49,5.45,3.65,1.0073394495412844
50328,0.72,4,F,SI2,62.1,57.0,2241,5.72,5.75,3.56,0.9947826086956522
50329,0.65,2,G,VS1,60.0,60.4,2241,5.6,5.7,3.39,0.9824561403508771
50330,0.83,4,J,VS2,61.5,57.0,2241,6.08,6.03,3.72,1.0082918739635158
50331,0.83,3,J,SI2,59.1,60.0,2241,6.13,6.12,3.62,1.0016339869281046
50332,0.7,0,D,SI1,64.0,53.0,2242,5.57,5.61,3.58,0.9928698752228164
50333,0.61,4,G,VVS2,61.6,54.0,2242,5.45,5.49,3.37,0.9927140255009107
50334,0.55,4,F,VVS2,62.4,55.0,2242,5.24,5.28,3.28,0.9924242424242424
50335,0.65,4,G,VS1,60.6,60.0,2242,5.58,5.61,3.39,0.9946524064171123
50336,0.7,2,D,SI2,58.3,60.0,2242,5.81,5.89,3.41,0.9864176570458404
50337,0.7,2,F,SI1,63.7,58.0,2242,5.62,5.65,3.59,0.9946902654867256
50338,0.61,0,E,VS1,61.1,58.0,2243,5.47,5.52,3.36,0.9909420289855073
50339,0.64,3,D,VS2,60.9,59.0,2243,5.6,5.63,3.42,0.9946714031971581
50340,0.5,4,D,VS2,61.1,57.0,2243,5.11,5.13,3.13,0.9961013645224173
50341,0.62,4,D,VS2,61.2,56.0,2243,5.49,5.52,3.37,0.9945652173913044
50342,0.58,2,E,VVS1,61.9,63.0,2243,5.27,5.33,3.28,0.9887429643527204
