,carat,cut,color,clarity,depth,table,price,x,y,z,density
37538,0.4,Very Good,E,VVS2,61.4,56.0,988,4.74,4.81,2.93,0.005987822983545972
37539,0.39,Ideal,F,VVS2,61.7,56.0,988,4.7,4.73,2.91,0.006028546559160678
37540,0.39,Ideal,F,VVS2,62.0,54.0,988,4.7,4.72,2.92,0.006020629455265797
37541,0.39,Ideal,F,VVS2,62.1,55.0,988,4.7,4.74,2.93,0.005974764433422279
37542,0.39,Ideal,F,VVS2,61.6,55.0,988,4.71,4.74,2.91,0.006003055647679371
37543,0.39,Ideal,F,VVS2,61.3,56.0,988,4.73,4.77,2.91,0.005940077322443434
37544,0.51,Ideal,J,VS1,61.6,54.0,988,5.14,5.18,3.18,0.006023517513129143
37545,0.38,Ideal,F,VS1,61.5,55.0,988,4.68,4.69,2.88,0.006011355513843076
37546,0.39,Ideal,D,VS1,61.8,54.0,988,4.69,4.73,2.91,0.00604140060299684
37547,0.51,Ideal,J,SI1,62.5,56.0,988,5.06,5.12,3.18,0.006190455104780372
37548,0.31,Ideal,E,VVS1,61.8,56.0,988,4.36,4.34,2.69,0.0060902229996053535
37549,0.31,Ideal,E,VVS1,61.0,57.0,988,4.36,4.33,2.65,0.006196428378682527
37550,0.31,Ideal,E,VVS1,61.7,56.0,988,4.36,4.33,2.68,0.006127065374443542
37551,0.31,Premium,E,VVS1,61.3,58.0,988,4.39,4.36,2.68,0.00604332416203657
37552,0.31,Premium,E,VVS1,61.5,58.0,988,4.37,4.35,2.68,0.006084938677558314
37553,0.32,Ideal,D,VVS1,62.1,54.0,988,4.43,4.4,2.74,0.005991602768719639
37554,0.31,Ideal,G,IF,61.9,56.0,988,4.39,4.36,2.71,0.0059764238945601515
37555,0.31,Ideal,G,IF,61.0,56.0,988,4.38,4.37,2.67,0.006065894951770461
37556,0.31,Ideal,G,IF,61.0,56.0,988,4.39,4.37,2.67,0.0060520774234065185
37557,0.31,Premium,G,IF,61.6,55.0,988,4.42,4.38,2.71,0.005908755548226157
37558,0.31,Ideal,G,IF,61.6,55.0,988,4.39,4.34,2.69,0.006048604163617162
37559,0.31,Premium,G,IF,61.4,59.0,988,4.39,4.34,2.68,0.0060711735821381225
37560,0.31,Premium,G,IF,61.0,59.0,988,4.36,4.33,2.65,0.006196428378682527
37561,0.31,Premium,G,IF,61.7,54.0,988,4.36,4.33,2.68,0.006127065374443542
37562,0.31,Ideal,G,IF,61.7,56.0,988,4.38,4.34,2.69,0.006062413762164233
37563,0.31,Good,G,IF,63.9,58.0,988,4.3,4.27,2.74,0.006161902191132665
37564,0.31,Ideal,G,IF,62.6,57.0,988,4.32,4.3,2.7,0.006180814751012855
37565,0.31,Ideal,G,IF,62.7,57.0,988,4.34,4.31,2.71,0.006115407524642035
37566,0.34,Ideal,H,IF,60.8,56.0,988,4.56,4.55,2.77,0.005915928393602725
37567,0.31,Premium,D,VVS2,61.7,58.0,988,4.39,4.33,2.69,0.00606257322635069
37568,0.41,Good,D,VS1,64.2,55.0,989,4.72,4.75,3.04,0.006015540635710598
37569,0.47,Ideal,H,VS2,62.7,55.0,989,4.95,5.08,3.15,0.005933601734126668
37570,0.37,Premium,D,VS2,61.0,56.0,989,4.68,4.63,2.84,0.006012520081817074
37571,0.5,Very Good,J,SI1,62.8,58.0,990,5.05,5.08,3.18,0.006128974210747475
37572,0.39,Good,F,VVS2,63.5,58.0,990,4.61,4.65,2.94,0.006188186561448455
37573,0.4,Ideal,F,VVS2,60.1,57.0,990,4.78,4.83,2.89,0.005994971477874074
37574,0.41,Ideal,E,VS1,61.3,55.0,990,4.8,4.83,2.95,0.00599478307658116
37575,0.46,Ideal,G,SI1,61.4,56.0,990,4.97,4.99,3.06,0.006061491086221575
37576,0.32,Ideal,F,IF,60.7,56.0,990,4.43,4.46,2.7,0.005998568591569837
37577,0.32,Ideal,F,VVS1,62.3,56.0,990,4.38,4.35,2.72,0.006174726228075863
37578,0.32,Ideal,F,VVS1,61.8,56.0,990,4.45,4.42,2.74,0.005937684740855316
37579,0.32,Premium,D,VVS2,61.5,60.0,990,4.41,4.37,2.7,0.006149873572052206
37580,0.35,Ideal,D,VS1,63.0,57.0,990,4.51,4.48,2.83,0.006121065868544968
37581,0.32,Premium,F,VVS1,61.9,59.0,990,4.39,4.34,2.7,0.006220595536489431
37582,0.32,Ideal,F,VVS1,61.4,56.0,990,4.42,4.38,2.7,0.00612195079022906
37583,0.32,Ideal,F,VVS1,61.8,55.0,990,4.41,4.36,2.71,0.006141233477491113
37584,0.32,Premium,F,VVS1,61.3,58.0,990,4.4,4.37,2.69,0.0061867645000359605
37585,0.32,Ideal,F,VVS1,62.1,56.0,990,4.43,4.39,2.74,0.0060052510665982725
37586,0.32,Ideal,F,VVS1,61.7,56.0,990,4.42,4.4,2.72,0.006049314007791516
37587,0.44,Ideal,G,SI1,62.7,57.0,990,4.85,4.82,3.03,0.0062118544489089805
37588,0.44,Premium,G,SI1,61.9,58.0,990,4.87,4.83,3.0,0.0062352709437791115
37589,0.44,Ideal,G,SI1,61.5,57.0,990,4.88,4.87,3.0,0.006171384970994492
37590,0.24,Very Good,E,VVS2,64.0,56.0,485,3.94,3.97,2.53,0.006064625559657546
37591,0.24,Very Good,E,VVS2,62.5,58.0,485,3.96,4.01,2.49,0.006069771415443381
37592,0.24,Very Good,E,VVS2,63.9,53.0,485,3.93,3.96,2.52,0.006119598994917061
37593,0.24,Very Good,E,VVS2,58.9,63.0,485,4.05,4.07,2.39,0.0060920563012613225
37594,0.24,Very Good,E,VVS2,62.2,60.0,485,3.97,4.01,2.48,0.006078895553835002
37595,0.23,Very Good,E,VVS2,63.8,57.0,485,3.88,3.9,2.48,0.006128861715825467
37596,0.24,Very Good,E,VVS2,59.7,60.0,485,4.08,4.1,2.44,0.00588000094080015
37597,0.23,Very Good,E,VVS2,59.7,54.0,485,4.02,4.05,2.41,0.005861782731239046
37598,0.23,Very Good,E,VVS2,59.0,63.0,485,3.98,4.05,2.37,0.006020622464303599
37599,0.23,Very Good,E,VVS2,61.1,62.0,485,3.92,3.94,2.4,0.0062048931247625965
37600,0.23,Very Good,E,VVS2,62.1,62.0,485,3.91,3.95,2.44,0.0061032921157672445
37601,0.23,Very Good,E,VVS2,58.8,62.0,485,4.04,4.06,2.38,0.0058917387371473
37602,0.23,Very Good,E,VVS2,63.7,55.0,485,3.87,3.89,2.47,0.006185435982203263
37603,0.24,Very Good,D,VVS2,61.3,58.0,485,3.99,4.03,2.46,0.006067338047958362
37604,0.23,Very Good,D,VVS2,63.5,58.0,485,3.86,3.89,2.46,0.006226669616483717
37605,0.24,Very Good,D,VVS2,58.7,61.0,485,4.04,4.07,2.38,0.006132795882359074
37606,0.24,Very Good,D,VVS2,61.5,61.0,485,4.02,4.04,2.48,0.005958708533347317
37607,0.24,Very Good,F,VVS1,63.5,54.0,485,3.92,3.96,2.5,0.006184291898577612
37608,0.24,Very Good,F,VVS1,61.7,56.0,485,3.98,4.0,2.46,0.006128201985537444
37609,0.24,Very Good,E,VVS1,62.8,59.0,485,3.94,3.96,2.48,0.0062025197116076436
37610,0.24,Very Good,E,VVS1,61.7,61.0,485,3.95,3.99,2.45,0.006215487051392365
37611,0.24,Very Good,E,VVS1,61.5,59.0,485,3.99,4.01,2.46,0.006097599085604041
37612,0.24,Very Good,E,VVS1,61.7,58.0,485,3.95,3.99,2.45,0.006215487051392365
37613,0.24,Very Good,E,VVS1,61.7,58.0,485,3.94,4.0,2.45,0.0062156842432404425
37614,0.24,Very Good,E,VVS1,60.4,62.0,485,3.99,4.02,2.42,0.006182966977082523
37615,0.24,Very Good,E,VVS1,62.0,60.0,485,3.96,4.01,2.47,0.0061189193621271325
37616,0.24,Very Good,E,VVS1,61.2,55.0,485,4.03,4.08,2.48,0.005885648904563025
37617,0.24,Very Good,E,VVS1,60.7,60.0,485,4.01,4.06,2.45,0.0060169271202209626
37618,0.23,Very Good,E,VVS1,58.8,61.0,485,3.98,4.01,2.35,0.006132429004469474
37619,0.24,Very Good,E,VVS1,63.1,55.0,485,3.96,4.0,2.51,0.006036460219727153
37620,0.44,Premium,I,VVS1,60.8,57.0,990,4.93,4.88,2.98,0.006137191447120732
37621,0.44,Premium,I,VVS1,61.5,58.0,990,4.95,4.87,3.02,0.006043820722145919
37622,0.44,Premium,I,VVS1,62.5,60.0,990,4.87,4.82,3.03,0.006186343753020236
37623,0.44,Premium,F,VS2,62.2,58.0,990,4.88,4.83,3.02,0.0061812851813465445
37624,0.44,Premium,G,SI1,61.9,59.0,990,4.87,4.82,3.0,0.006248207190550438
37625,0.44,Premium,G,SI1,61.6,61.0,990,4.88,4.83,2.99,0.006243304765105874
37626,0.44,Premium,G,SI1,61.0,60.0,990,4.93,4.88,2.99,0.006116665723217317
37627,0.4,Ideal,D,SI1,60.8,57.0,990,4.81,4.77,2.91,0.005991058315508812
37628,0.4,Ideal,D,SI1,59.6,57.0,990,4.82,4.77,2.86,0.006083150215303978
37629,0.4,Ideal,D,SI1,61.8,55.0,990,4.78,4.74,2.94,0.006004908892921785
37630,0.4,Premium,D,SI1,59.9,60.0,990,4.77,4.75,2.85,0.0061944555751068065
37631,0.4,Premium,D,SI1,60.8,59.0,990,4.8,4.77,2.91,0.006003539686999455
37632,0.4,Premium,D,SI1,61.1,58.0,990,4.75,4.74,2.9,0.00612618407651604
37633,0.4,Premium,D,SI1,61.3,60.0,990,4.75,4.71,2.9,0.006165204357258181
37634,0.4,Premium,D,SI1,61.4,56.0,990,4.83,4.72,2.93,0.005988295756178634
37635,0.4,Ideal,D,SI1,62.1,56.0,990,4.74,4.7,2.93,0.006127963521458748
37636,0.4,Premium,D,SI1,61.6,58.0,990,4.73,4.69,2.9,0.006217674891147942
37637,0.4,Premium,D,SI1,61.7,58.0,990,4.74,4.7,2.91,0.006170080109235097
37638,0.4,Ideal,D,SI1,62.0,56.0,990,4.71,4.68,2.91,0.006235915794433535
37639,0.39,Premium,H,VVS1,61.5,56.0,990,4.73,4.7,2.9,0.00604933465074399
37640,0.41,Premium,H,VS1,58.2,59.0,990,4.92,4.88,2.85,0.005991755344645767
37641,0.41,Premium,G,VS2,60.7,59.0,990,4.85,4.8,2.93,0.0060108136002721
37642,0.48,Premium,H,SI1,61.9,58.0,990,5.04,5.01,3.11,0.006112411526663409
37643,0.32,Premium,F,VVS1,62.7,60.0,990,4.35,4.32,2.72,0.0062604863145769175
37644,0.33,Ideal,F,VS1,59.9,56.0,990,4.54,4.51,2.71,0.0059471960358370105
37645,0.44,Premium,G,SI1,61.1,59.0,990,4.9,4.86,2.98,0.006200176648669244
37646,0.44,Premium,G,SI1,60.1,60.0,990,4.95,4.86,2.95,0.006199964350204985
37647,0.41,Very Good,H,VVS1,59.5,58.0,991,4.82,4.86,2.88,0.006077263421917896
37648,0.41,Very Good,H,VVS1,61.7,58.0,991,4.74,4.79,2.94,0.006142181862394631
37649,0.41,Very Good,D,VS1,63.4,56.0,991,4.7,4.76,3.0,0.006108826509327135
37650,0.51,Ideal,I,SI2,61.3,55.0,991,5.18,5.19,3.18,0.005965487479283967
37651,0.48,Good,J,SI1,64.4,58.0,991,4.87,4.92,3.15,0.006359699853965392
37652,0.38,Ideal,D,VVS2,60.3,57.0,992,4.71,4.77,2.86,0.005913958563880448
37653,0.33,Ideal,G,IF,61.5,56.0,992,4.46,4.48,2.75,0.006005765534913516
37654,0.42,Ideal,F,SI1,60.6,57.0,992,4.9,4.84,2.95,0.006003241750545294
37655,0.42,Ideal,I,VS1,62.0,55.0,992,4.85,4.83,3.0,0.005976393246675631
37656,0.42,Ideal,F,SI1,60.9,55.0,992,4.88,4.84,2.96,0.006007480858449562
37657,0.42,Premium,F,SI1,60.0,59.0,992,4.88,4.85,2.92,0.006077218879430293
37658,0.42,Premium,F,SI1,60.8,58.0,992,4.87,4.83,2.95,0.006052728342959693
37659,0.42,Premium,F,SI1,62.9,57.0,992,4.77,4.73,2.99,0.006225848986785323
37660,0.42,Premium,F,SI1,61.5,58.0,992,4.83,4.8,2.96,0.006120250685468076
37661,0.42,Premium,F,SI1,62.7,55.0,992,4.83,4.8,3.02,0.0059986563009885785
37662,0.42,Ideal,F,SI1,62.0,57.0,992,4.83,4.81,2.99,0.0060462471397472115
37663,0.42,Premium,F,SI1,61.8,58.0,992,4.84,4.81,2.98,0.006054002393233633
37664,0.42,Premium,E,SI1,61.6,59.0,992,4.85,4.83,2.98,0.0060165032684654
37665,0.42,Ideal,E,SI1,61.5,55.0,992,4.9,4.82,2.99,0.00594750730056521
37666,0.42,Premium,E,SI1,62.5,55.0,992,4.83,4.8,3.01,0.0060185853916895375
37667,0.42,Ideal,E,SI1,62.6,57.0,992,4.84,4.81,3.02,0.005973816931071597
37668,0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98,0.00615575033261571
37669,0.42,Premium,E,SI1,62.7,57.0,992,4.83,4.77,3.01,0.006056438130002052
37670,0.42,Premium,E,SI1,62.7,59.0,992,4.79,4.78,3.0,0.006114551759680645
37671,0.42,Ideal,E,SI1,61.3,57.0,992,4.81,4.79,2.94,0.006200423736958183
37672,0.42,Premium,E,SI1,62.8,59.0,992,4.78,4.74,2.99,0.006199716974063393
37673,0.42,Very Good,E,SI1,63.4,56.0,992,4.82,4.74,3.03,0.006067101799207706
37674,0.42,Ideal,E,SI1,62.3,57.0,992,4.8,4.76,2.98,0.006168574812475325
37675,0.7,Fair,F,I1,65.4,59.0,992,5.6,5.49,3.63,0.006272360966846809
37676,0.7,Fair,F,I1,70.8,56.0,992,5.38,5.33,3.79,0.006440941361614635
37677,0.7,Fair,F,I1,66.5,62.0,992,5.54,5.49,3.67,0.006271188666722175
37678,0.42,Ideal,H,VS2,62.9,56.0,992,4.79,4.72,2.99,0.006212989076145092
37679,0.42,Premium,H,VS2,62.1,57.0,992,4.8,4.76,2.97,0.0061893444246385425
37680,0.42,Ideal,H,VS2,62.5,57.0,992,4.81,4.76,2.99,0.006135162538861142
37681,0.4,Very Good,D,VS2,62.8,58.0,993,4.66,4.71,2.94,0.006198774489885802
37682,0.38,Ideal,G,VVS1,61.7,55.0,993,4.67,4.7,2.89,0.005990609561864158
37683,0.38,Ideal,G,VVS1,61.9,56.0,993,4.67,4.7,2.9,0.005969952287512902
37684,0.43,Premium,D,SI1,61.0,58.0,993,4.88,4.83,2.96,0.0061632501048039185
37685,0.43,Premium,D,SI1,61.0,57.0,993,4.88,4.85,2.97,0.006117168530553692
37686,0.43,Very Good,D,SI1,63.4,55.0,993,4.84,4.78,3.05,0.0060939004874553514
37687,0.43,Good,D,SI1,63.8,55.0,993,4.8,4.79,3.06,0.006111816101991713
37688,0.43,Ideal,D,SI1,62.5,55.0,993,4.83,4.8,3.01,0.0061618850438726214
37689,0.43,Premium,D,SI1,61.2,60.0,993,4.84,4.8,2.95,0.006274221412896297
37690,0.43,Very Good,H,VS2,63.4,55.0,994,4.82,4.86,3.07,0.005979250831574737
37691,0.4,Ideal,F,VVS2,60.4,56.0,994,4.79,4.82,2.9,0.005974195656700015
37692,0.35,Ideal,F,VVS1,60.6,56.0,994,4.58,4.59,2.78,0.005988872742887974
37693,0.35,Ideal,F,VVS1,60.6,57.0,994,4.57,4.6,2.78,0.005988929720080848
37694,0.41,Premium,J,VVS1,60.1,58.0,994,4.83,4.79,2.89,0.00613201727679416
37695,0.41,Ideal,J,VVS1,61.2,57.0,994,4.82,4.79,2.94,0.006040236935217957
37696,0.41,Premium,J,VVS1,62.2,59.0,994,4.75,4.71,2.94,0.0062333571265135845
37697,0.41,Ideal,J,VVS1,62.0,57.0,994,4.79,4.73,2.95,0.006134302473328314
37698,0.48,Fair,F,SI1,56.4,59.0,994,5.28,5.26,2.97,0.0058192246232343006
37699,0.48,Good,F,SI1,59.3,64.0,994,5.13,5.1,3.03,0.006054957060893569
37700,0.5,Fair,F,SI1,66.5,59.0,994,5.01,4.91,3.3,0.006159377843707758
37701,0.5,Fair,F,SI1,65.1,59.0,994,5.01,4.92,3.23,0.006280072440886809
37702,0.51,Very Good,I,SI2,63.3,58.0,995,5.09,5.02,3.2,0.006237329659749998
37703,0.41,Very Good,D,VS2,59.2,58.0,995,4.83,4.87,2.87,0.006073315854330303
37704,0.4,Very Good,D,VS1,64.0,57.0,995,4.66,4.69,2.99,0.006121108019713517
37705,0.37,Very Good,F,IF,60.4,57.0,995,4.65,4.68,2.81,0.006050574297618265
37706,0.38,Very Good,G,VVS1,61.3,57.0,995,4.62,4.68,2.85,0.0061666728333395
37707,0.38,Very Good,D,VS1,58.2,58.0,995,4.77,4.81,2.79,0.0059363013309047
37708,0.4,Ideal,G,VVS1,62.6,57.0,995,4.66,4.73,2.94,0.0061725640269264526
37709,0.34,Premium,E,VVS2,62.7,59.0,995,4.43,4.41,2.77,0.006282852040072548
37710,0.47,Premium,G,SI1,62.7,58.0,995,4.99,4.97,3.12,0.006074161427120867
37711,0.34,Premium,H,VVS1,61.2,60.0,995,4.5,4.46,2.74,0.006182739972141301
37712,0.34,Premium,H,VVS1,61.1,59.0,995,4.52,4.48,2.75,0.006105620043673141
37713,0.34,Very Good,H,VVS1,63.2,58.0,995,4.45,4.41,2.8,0.006187600775997933
37714,0.34,Ideal,H,VVS1,61.8,57.0,995,4.46,4.44,2.75,0.006243504001351535
37715,0.34,Ideal,H,VVS1,62.9,57.0,995,4.47,4.44,2.8,0.0061182947088987355
37716,0.34,Premium,H,VVS1,61.5,60.0,995,4.49,4.45,2.75,0.006187851336871631
37717,0.34,Ideal,H,VVS1,62.0,54.0,995,4.48,4.46,2.77,0.006143081473738254
37718,0.34,Premium,G,VVS2,61.4,59.0,995,4.52,4.47,2.76,0.00609710784765207
37719,0.34,Ideal,G,VVS2,61.1,57.0,995,4.52,4.48,2.75,0.006105620043673141
37720,0.34,Ideal,G,VVS2,62.6,54.0,995,4.47,4.44,2.79,0.006140224080615218
37721,0.34,Ideal,G,VVS2,61.9,57.0,995,4.48,4.44,2.76,0.00619311081267603
37722,0.34,Ideal,G,VVS2,62.1,55.0,995,4.48,4.44,2.77,0.006170753011908245
37723,0.34,Premium,G,VVS2,61.6,58.0,995,4.49,4.44,2.75,0.006201787938981702
37724,0.34,Premium,G,VVS2,61.2,59.0,995,4.5,4.46,2.74,0.006182739972141301
37725,0.34,Ideal,G,VVS2,61.6,56.0,995,4.49,4.47,2.76,0.006137845762001638
37726,0.34,Premium,G,VVS2,61.7,56.0,995,4.51,4.47,2.77,0.006088566908757042
37727,0.3,Very Good,E,VVS1,63.5,57.0,995,4.27,4.23,2.7,0.006151616429491095
37728,0.3,Ideal,F,VVS1,61.9,57.0,995,4.32,4.3,2.67,0.006048640749450783
37729,0.41,Good,F,VVS2,63.6,56.0,996,4.68,4.72,2.99,0.006207615611844397
37730,0.53,Very Good,J,VS2,62.7,56.0,996,5.15,5.18,3.24,0.006131883154536877
37731,0.45,Premium,F,SI2,62.6,57.0,996,4.94,4.87,3.07,0.006092818319225389
37732,0.45,Ideal,F,SI2,62.5,57.0,996,4.9,4.86,3.05,0.006195556546844603
37733,0.51,Fair,J,VS2,65.3,55.0,996,4.97,4.96,3.24,0.006385385190473786
37734,0.5,Very Good,F,SI2,62.2,54.0,997,5.08,5.14,3.18,0.0060216575416876935
37735,0.5,Good,F,SI2,63.5,58.0,997,4.98,5.03,3.18,0.006276905011797317
37736,0.37,Ideal,D,VVS2,61.6,54.0,997,4.61,4.64,2.85,0.00606929096246488
37737,0.4,Ideal,G,VVS1,60.2,60.0,997,4.78,4.82,2.89,0.0060074091780356375
37738,0.37,Ideal,F,VVS1,61.3,56.0,997,4.65,4.68,2.86,0.0059447950266808824
37739,0.46,Ideal,I,VS1,62.0,54.0,997,4.97,4.99,3.09,0.006002641658200006
37740,0.41,Ideal,E,VS1,60.5,58.0,997,4.81,4.85,2.92,0.006018859288171533
37741,0.31,Ideal,D,VVS2,61.9,55.0,997,4.39,4.36,2.71,0.0059764238945601515
37742,0.31,Ideal,D,VVS2,60.9,57.0,997,4.42,4.38,2.68,0.005974898334213763
37743,0.5,Premium,D,SI2,62.9,58.0,997,5.06,5.01,3.17,0.006221892445330908
37744,0.5,Premium,D,SI2,62.9,58.0,997,5.06,5.01,3.17,0.006221892445330908
37745,0.31,Fair,D,VVS2,54.2,65.0,997,4.61,4.58,2.49,0.005896522273009665
37746,0.31,Premium,F,VVS1,59.2,62.0,997,4.41,4.34,2.59,0.006253650568519373
37747,0.43,Very Good,G,VS1,59.3,58.0,998,4.97,5.02,2.96,0.005822595744597877
37748,0.43,Very Good,I,IF,61.0,56.0,998,4.9,4.93,3.0,0.005933407845896979
37749,0.36,Ideal,E,VVS2,61.9,55.0,998,4.57,4.61,2.84,0.006016820221489848
37750,0.34,Ideal,D,VS1,60.3,56.0,998,4.53,4.56,2.74,0.006007106194612714
37751,0.38,Ideal,F,VS1,62.4,54.0,998,4.68,4.64,2.91,0.0060134925047829425
37752,0.38,Premium,F,VS1,60.9,58.0,998,4.71,4.68,2.86,0.006027688536262765
37753,0.38,Ideal,D,VS2,62.0,56.0,998,4.68,4.64,2.89,0.006055108369867946
37754,0.38,Ideal,F,VS1,62.8,56.0,998,4.64,4.59,2.9,0.0061525468953600735
37755,0.38,Premium,F,VS1,62.4,59.0,998,4.63,4.57,2.87,0.00625755259839355
37756,0.38,Premium,D,VS2,61.6,59.0,998,4.66,4.62,2.86,0.006171484907341327
37757,0.38,Premium,D,VS2,60.9,58.0,998,4.67,4.63,2.83,0.0062101099511406525
37758,0.38,Ideal,G,VS1,62.5,56.0,998,4.64,4.58,2.88,0.006208799712225402
37759,0.44,Premium,E,SI1,62.3,58.0,998,4.88,4.85,3.03,0.006135479189291247
37760,0.34,Very Good,F,IF,61.1,54.0,999,4.54,4.56,2.78,0.005907631881974135
37761,0.53,Ideal,J,SI1,61.6,55.0,999,5.2,5.23,3.21,0.006071077888951051
37762,0.34,Ideal,F,IF,61.8,55.0,999,4.49,4.51,2.78,0.006039642579636507
37763,0.41,Ideal,E,VS2,61.8,57.0,999,4.78,4.76,2.95,0.006108393289944869
37764,0.41,Ideal,E,VS2,61.8,54.0,999,4.79,4.76,2.95,0.006095640903118261
37765,0.41,Ideal,E,VS2,62.4,54.0,999,4.79,4.76,2.98,0.006034275390670762
37766,0.41,Premium,E,VS2,59.8,60.0,999,4.87,4.83,2.9,0.00601048844894068
37767,0.41,Premium,E,VS2,61.3,58.0,999,4.79,4.74,2.92,0.006184251601178157
37768,0.41,Ideal,E,VS2,62.1,57.0,999,4.79,4.74,2.96,0.006100680633594668
37769,0.41,Premium,E,VS2,62.1,58.0,999,4.78,4.75,2.96,0.006100573156287756
37770,0.41,Ideal,E,VS2,61.6,55.0,999,4.79,4.75,2.94,0.0061292509532106425
37771,0.41,Ideal,E,VS2,62.0,56.0,999,4.79,4.72,2.95,0.006147298876873502
37772,0.41,Ideal,E,VS2,62.1,56.0,999,4.76,4.74,2.95,0.006159940912644825
37773,0.41,Ideal,E,VS2,62.3,56.0,999,4.77,4.74,2.96,0.006126260007320431
37774,0.41,Ideal,E,VS2,62.5,55.0,999,4.77,4.74,2.97,0.006105632869248646
37775,0.41,Ideal,E,VS2,61.8,56.0,999,4.78,4.74,2.94,0.006155031615244829
37776,0.41,Premium,H,VVS2,59.8,60.0,999,4.86,4.79,2.88,0.006115325614539511
37777,0.37,Premium,E,VS1,61.5,55.0,999,4.7,4.66,2.88,0.005865775829706064
37778,0.37,Ideal,E,VS1,61.3,55.0,999,4.68,4.65,2.86,0.0059447950266808824
37779,0.38,Very Good,E,VVS2,61.8,56.0,1000,4.66,4.68,2.88,0.006050055227451509
37780,0.39,Very Good,F,VS1,57.1,61.0,1000,4.86,4.91,2.79,0.005857909290544999
37781,0.38,Very Good,E,VS1,61.5,58.0,1000,4.64,4.69,2.87,0.006084303598295575
37782,0.38,Premium,E,VS1,60.7,59.0,1000,4.65,4.7,2.84,0.006122297730560898
37783,0.38,Ideal,E,VS1,61.6,56.0,1000,4.65,4.67,2.87,0.0060972200126485215
37784,0.53,Very Good,G,SI2,62.5,55.0,1000,5.14,5.19,3.23,0.006150959541564575
37785,0.57,Very Good,I,SI2,62.1,57.0,1000,5.29,5.33,3.3,0.00612601470179044
37786,0.38,Ideal,E,VS1,61.9,56.0,1000,4.63,4.67,2.88,0.006102295542266683
37787,0.5,Good,E,SI2,63.2,61.0,1000,5.02,5.05,3.18,0.00620222888258908
37788,0.3,Ideal,D,VVS1,61.3,57.0,1000,4.29,4.32,2.64,0.006131634919513706
37789,0.38,Premium,E,VS1,60.7,59.0,1000,4.69,4.73,2.86,0.005989403610179224
37790,0.38,Premium,E,VS1,60.2,58.0,1000,4.66,4.71,2.82,0.006139424521365618
37791,0.3,Ideal,D,VVS1,61.1,57.0,1000,4.34,4.36,2.66,0.005960235217901431
37792,0.38,Ideal,E,VS1,62.1,56.0,1000,4.62,4.65,2.88,0.006141807217076034
37793,0.38,Ideal,E,VS1,61.6,56.0,1000,4.62,4.66,2.86,0.006171484907341327
37794,0.38,Ideal,E,VS1,62.7,55.0,1000,4.6,4.65,2.9,0.006125969273427802
37795,0.5,Premium,G,SI2,62.5,57.0,1000,5.04,5.01,3.14,0.006306263219188961
37796,0.34,Ideal,G,VVS1,61.8,56.0,1000,4.45,4.51,2.77,0.006115931254414376
37797,0.41,Ideal,G,VVS1,61.8,55.0,1000,4.76,4.79,2.95,0.006095640903118261
37798,0.35,Ideal,E,VVS1,61.7,54.0,1000,4.56,4.58,2.82,0.005942765799878618
37799,0.53,Ideal,H,SI2,61.5,56.0,1000,5.21,5.23,3.21,0.006059425148281279
37800,0.51,Ideal,I,SI1,61.9,54.0,1000,5.12,5.15,3.18,0.006082272394211393
37801,0.51,Ideal,I,SI1,61.7,54.0,1000,5.18,5.19,3.2,0.005928203182538442
37802,0.43,Good,H,VVS1,60.0,61.0,1000,4.91,4.93,2.95,0.006021684927659608
37803,0.5,Very Good,J,SI1,63.2,55.0,1000,5.07,5.03,3.19,0.006146153136887773
37804,0.35,Very Good,G,IF,60.5,56.0,1001,4.56,4.6,2.77,0.006023731436580779
37805,0.41,Ideal,F,VVS1,61.3,56.0,1001,4.8,4.82,2.95,0.006007220385868674
37806,0.34,Ideal,E,VVS1,61.8,57.0,1001,4.47,4.5,2.77,0.006102097057443169
37807,0.35,Ideal,G,IF,62.0,54.0,1001,4.54,4.56,2.82,0.005995124969921602
37808,0.35,Ideal,G,IF,61.7,55.0,1001,4.52,4.55,2.8,0.006077992803656521
37809,0.35,Ideal,G,IF,61.5,55.0,1001,4.53,4.57,2.8,0.006038034788741238
37810,0.35,Ideal,G,IF,61.9,54.0,1001,4.56,4.58,2.83,0.005921766627440884
37811,0.35,Ideal,G,IF,61.3,55.0,1001,4.57,4.6,2.81,0.005924990968620909
37812,0.44,Good,E,VS2,59.0,64.0,1001,5.01,4.94,2.93,0.006067648042545024
37813,0.7,Fair,G,I1,66.9,55.0,1001,5.6,5.52,3.72,0.006087346111890292
37814,0.52,Premium,G,SI2,62.5,59.0,1001,5.1,5.07,3.18,0.006324090674812095
37815,0.36,Ideal,D,VS1,61.8,55.0,1002,4.58,4.54,2.82,0.006139486681611543
37816,0.36,Very Good,G,IF,60.4,62.0,1002,4.6,4.64,2.79,0.0060453644145669104
37817,0.41,Good,E,VVS1,63.5,57.0,1002,4.73,4.75,3.01,0.006062651589394352
37818,0.51,Good,G,SI2,63.2,57.0,1002,5.03,5.07,3.19,0.006269076199625529
37819,0.32,Ideal,F,VVS2,61.3,56.0,1002,4.42,4.45,2.72,0.005981344187479252
37820,0.53,Ideal,J,SI2,62.3,58.0,1002,5.13,5.17,3.21,0.0062253378981269505
37821,0.31,Ideal,E,IF,61.3,58.0,1002,4.37,4.4,2.69,0.0059934281094098365
