,carat,cut,depth,table,x,y,z,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
25556,1.5,4,60.7,60.0,7.41,7.32,4.47,1,0,0,0,0,0,0,0,0,0,1,0,0,14386
25557,1.5,4,59.5,58.0,7.53,7.46,4.46,1,0,0,0,0,0,0,0,0,0,1,0,0,14386
25558,2.15,5,61.7,55.0,8.24,8.43,5.14,0,0,0,0,1,0,0,0,1,0,0,0,0,14388
25559,1.52,4,59.4,55.0,7.52,7.46,4.45,0,1,0,0,0,0,0,0,0,0,1,0,0,14388
25560,2.1,4,60.7,61.0,8.28,8.27,5.02,0,0,0,0,1,0,0,0,0,0,1,0,0,14394
25561,1.75,5,62.1,56.0,7.72,7.69,4.79,0,0,0,0,1,0,0,0,0,0,0,0,1,14394
25562,2.14,2,57.5,60.0,8.57,8.48,4.9,0,0,0,1,0,0,0,1,0,0,0,0,0,14395
25563,2.35,4,60.7,60.0,8.64,8.6,5.23,0,0,0,0,0,1,0,0,0,1,0,0,0,14399
25564,1.62,3,63.2,56.0,7.54,7.43,4.73,0,1,0,0,0,0,0,0,0,0,1,0,0,14400
25565,2.01,1,66.6,54.0,7.76,7.92,5.22,0,0,0,0,0,1,0,0,0,1,0,0,0,14402
25566,2.0,3,61.9,60.0,7.95,8.04,4.95,0,0,0,0,0,1,0,0,0,0,1,0,0,14403
25567,1.63,3,62.5,60.0,7.43,7.51,4.67,0,0,1,0,0,0,0,0,0,1,0,0,0,14404
25568,2.0,4,61.0,58.0,8.06,7.97,4.89,0,0,0,0,0,0,0,0,1,0,0,0,0,14406
25569,1.2,5,61.5,56.0,6.7,6.76,4.13,1,0,0,0,0,0,0,0,0,0,0,1,0,14407
25570,2.2,5,62.6,55.0,8.34,8.31,5.21,0,0,0,1,0,0,0,0,1,0,0,0,0,14408
25571,1.97,4,61.1,58.0,8.05,8.11,4.94,0,1,0,0,0,0,0,0,1,0,0,0,0,14410
25572,2.05,4,60.1,58.0,8.19,8.25,4.94,0,0,0,0,0,1,0,0,0,1,0,0,0,14411
25573,1.52,3,62.3,56.0,7.29,7.34,4.56,0,1,0,0,0,0,0,0,0,0,1,0,0,14412
25574,1.22,5,61.6,56.0,6.85,6.88,4.23,1,0,0,0,0,0,0,0,0,0,0,0,1,14414
25575,1.72,4,59.3,59.0,7.86,7.82,4.65,0,0,0,1,0,0,0,0,0,1,0,0,0,14414
25576,1.51,5,63.0,55.0,7.29,7.24,4.58,0,1,0,0,0,0,0,0,0,0,1,0,0,14414
25577,1.51,3,63.2,58.0,7.29,7.33,4.62,0,0,0,0,0,0,0,0,0,0,1,0,0,14416
25578,2.22,5,62.7,61.0,8.31,8.23,5.19,0,0,0,0,1,0,0,0,1,0,0,0,0,14416
25579,2.54,5,62.5,55.0,8.75,8.69,5.45,0,0,1,0,0,0,0,0,1,0,0,0,0,14421
25580,1.52,4,61.9,58.0,7.38,7.35,4.56,0,0,1,0,0,0,0,0,0,1,0,0,0,14424
25581,1.52,4,61.2,60.0,7.4,7.37,4.52,0,0,1,0,0,0,0,0,0,1,0,0,0,14424
25582,2.01,2,62.3,60.0,7.95,7.97,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,14426
25583,2.01,3,62.9,55.0,8.03,8.09,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,14426
25584,1.71,2,64.1,59.0,7.51,7.46,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,14426
25585,1.52,5,60.6,58.0,7.46,7.4,4.51,0,0,0,0,0,0,0,1,0,0,0,0,0,14426
25586,2.01,4,62.1,56.0,8.11,8.06,5.02,0,0,0,0,1,0,0,0,1,0,0,0,0,14428
25587,2.06,5,62.3,57.0,8.2,8.12,5.09,0,0,0,0,1,0,0,0,1,0,0,0,0,14428
25588,1.26,5,61.1,57.0,7.0,6.98,4.27,1,0,0,0,0,0,0,0,0,0,0,0,1,14429
25589,1.43,5,62.4,57.0,7.25,7.15,4.49,1,0,0,0,0,0,0,0,0,0,0,0,1,14429
25590,2.0,1,65.1,56.0,7.86,7.77,5.09,0,0,0,1,0,0,0,1,0,0,0,0,0,14430
25591,1.2,5,61.6,57.0,6.84,6.79,4.2,0,1,0,0,0,0,1,0,0,0,0,0,0,14430
25592,1.54,3,63.4,57.0,7.28,7.36,4.64,0,0,1,0,0,0,0,0,0,1,0,0,0,14433
25593,1.54,4,61.1,56.0,7.54,7.48,4.59,0,0,1,0,0,0,0,0,0,1,0,0,0,14438
25594,2.01,4,62.9,58.0,8.05,8.0,5.05,0,0,0,0,1,0,0,0,1,0,0,0,0,14444
25595,1.7,2,63.5,56.0,7.53,7.64,4.82,0,0,1,0,0,0,0,0,0,1,0,0,0,14445
25596,1.62,4,60.7,58.0,7.62,7.54,4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,14447
25597,1.58,4,62.4,60.0,7.46,7.38,4.63,0,0,1,0,0,0,0,0,0,1,0,0,0,14451
25598,2.14,2,63.8,57.0,8.17,8.14,5.2,0,0,0,0,1,0,0,0,1,0,0,0,0,14452
25599,2.14,5,61.9,56.0,8.26,8.22,5.1,0,0,0,0,1,0,0,0,1,0,0,0,0,14452
25600,2.17,4,59.9,61.0,8.39,8.38,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,14452
25601,1.58,4,60.1,60.0,7.53,7.54,4.53,1,0,0,0,0,0,0,0,0,0,1,0,0,14453
25602,1.65,5,60.8,56.0,7.65,7.7,4.67,0,0,1,0,0,0,0,0,0,0,1,0,0,14456
25603,2.08,4,58.8,60.0,8.39,8.35,4.92,0,0,0,1,0,0,0,0,1,0,0,0,0,14462
25604,1.51,4,61.9,59.0,7.39,7.31,4.55,0,1,0,0,0,0,0,0,0,0,1,0,0,14465
25605,1.6,5,62.2,55.0,7.5,7.46,4.65,0,0,1,0,0,0,0,0,0,0,1,0,0,14474
25606,2.07,4,61.2,60.0,8.2,8.12,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,14476
25607,2.04,3,62.5,52.0,8.02,8.17,5.06,0,0,0,0,1,0,0,0,1,0,0,0,0,14477
25608,1.73,2,64.2,58.0,7.54,7.5,4.83,1,0,0,0,0,0,0,1,0,0,0,0,0,14479
25609,1.51,3,58.9,60.0,7.46,7.54,4.42,0,1,0,0,0,0,0,0,0,1,0,0,0,14481
25610,1.51,5,62.7,57.0,7.31,7.26,4.57,1,0,0,0,0,0,0,0,0,0,1,0,0,14482
25611,1.52,5,61.8,56.0,7.4,7.45,4.59,0,0,1,0,0,0,0,0,0,1,0,0,0,14482
25612,1.51,4,59.8,58.0,7.55,7.52,4.47,1,0,0,0,0,0,0,0,0,0,1,0,0,14482
25613,1.51,3,63.3,56.0,7.3,7.26,4.61,1,0,0,0,0,0,0,0,0,0,1,0,0,14482
25614,1.51,5,62.1,55.0,7.38,7.33,4.56,0,0,1,0,0,0,0,0,0,0,1,0,0,14482
25615,1.51,5,61.8,54.0,7.42,7.38,4.57,0,0,1,0,0,0,0,0,0,0,1,0,0,14482
25616,1.51,5,61.7,55.0,7.37,7.34,4.54,1,0,0,0,0,0,0,0,0,0,1,0,0,14482
25617,1.53,4,58.5,60.0,7.62,7.56,4.44,0,1,0,0,0,0,0,0,0,0,1,0,0,14483
25618,1.5,4,60.3,58.0,7.47,7.39,4.48,0,1,0,0,0,0,0,0,0,0,1,0,0,14486
25619,2.06,4,60.9,61.0,8.32,8.16,4.99,0,0,0,0,1,0,0,1,0,0,0,0,0,14488
25620,1.94,3,60.2,58.0,8.04,8.1,4.86,0,0,0,0,1,0,0,0,0,0,1,0,0,14489
25621,2.14,4,62.3,58.0,8.28,8.22,5.14,0,0,0,1,0,0,0,1,0,0,0,0,0,14490
25622,1.2,5,61.8,57.0,6.49,6.52,4.02,0,0,0,0,0,0,1,0,0,0,0,0,0,14494
25623,1.58,5,61.9,55.0,7.52,7.47,4.64,0,1,0,0,0,0,0,1,0,0,0,0,0,14495
25624,2.02,3,60.8,60.0,8.07,8.15,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,14498
25626,2.29,5,62.8,56.0,8.36,8.39,5.25,0,0,0,0,0,1,0,0,1,0,0,0,0,14500
25627,2.5,5,64.0,55.0,8.56,8.48,5.46,0,0,0,0,0,1,0,0,1,0,0,0,0,14502
25628,2.01,4,59.5,58.0,8.21,8.18,4.88,0,1,0,0,0,0,0,1,0,0,0,0,0,14502
25629,2.01,4,60.2,58.0,8.06,8.03,4.84,0,0,0,1,0,0,0,1,0,0,0,0,0,14502
25630,2.01,4,62.6,58.0,8.01,7.93,4.99,1,0,0,0,0,0,0,0,1,0,0,0,0,14502
25631,2.12,5,62.1,56.0,8.17,8.25,5.1,0,0,0,0,0,1,0,1,0,0,0,0,0,14503
25632,2.06,5,63.3,54.0,8.09,8.14,5.13,0,0,0,0,1,0,0,0,1,0,0,0,0,14505
25633,1.51,4,60.1,58.0,7.48,7.45,4.49,0,0,1,0,0,0,0,0,0,1,0,0,0,14507
25634,1.51,5,60.6,57.0,7.48,7.38,4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,14507
25635,1.51,4,62.6,60.0,7.28,7.19,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,14507
25636,2.15,5,61.7,55.0,8.43,8.24,5.14,0,0,0,0,1,0,0,0,1,0,0,0,0,14519
25637,1.2,5,60.6,57.0,6.72,6.77,4.09,1,0,0,0,0,0,0,0,0,0,0,1,0,14525
25638,2.04,3,60.9,57.0,8.14,8.19,4.97,0,0,0,0,1,0,0,0,1,0,0,0,0,14527
25639,2.04,3,62.6,58.0,8.06,8.11,5.06,0,0,0,0,0,1,0,0,0,1,0,0,0,14527
25640,1.5,3,63.2,57.0,7.29,7.26,4.6,1,0,0,0,0,0,0,0,0,0,1,0,0,14527
25641,1.54,5,62.0,56.0,7.46,7.43,4.61,1,0,0,0,0,0,0,0,0,0,1,0,0,14529
25642,2.15,5,62.5,57.0,8.2,8.16,5.11,0,0,0,0,1,0,0,1,0,0,0,0,0,14534
25643,2.01,5,62.3,58.0,8.06,8.02,5.01,0,0,0,0,1,0,0,1,0,0,0,0,0,14540
25644,1.51,5,61.1,57.0,7.38,7.41,4.52,0,0,1,0,0,0,0,0,0,1,0,0,0,14542
25645,1.51,5,61.6,56.0,7.34,7.37,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,14542
25646,1.51,4,62.2,58.0,7.29,7.35,4.55,0,0,1,0,0,0,0,0,0,1,0,0,0,14542
25647,1.97,4,61.1,58.0,8.11,8.05,4.94,0,1,0,0,0,0,0,0,1,0,0,0,0,14542
25648,2.51,4,59.3,61.0,8.81,8.77,5.21,0,0,0,1,0,0,0,0,1,0,0,0,0,14543
25649,2.51,4,60.6,61.0,8.88,8.68,5.29,0,0,0,1,0,0,0,0,1,0,0,0,0,14543
25650,1.52,4,62.3,56.0,7.34,7.29,4.56,0,1,0,0,0,0,0,0,0,0,1,0,0,14544
25651,1.82,3,63.2,56.0,7.71,7.64,4.85,0,1,0,0,0,0,0,1,0,0,0,0,0,14545
25652,2.03,5,62.6,55.0,8.06,8.11,5.06,0,0,0,0,1,0,0,1,0,0,0,0,0,14548
25653,2.14,3,62.3,59.0,8.24,8.26,5.14,0,0,0,0,0,1,0,1,0,0,0,0,0,14556
25654,2.01,4,62.3,60.0,7.97,7.95,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,14558
25655,2.01,5,61.9,56.0,8.16,8.08,5.03,0,0,0,0,1,0,0,1,0,0,0,0,0,14558
25656,2.01,4,60.1,59.0,8.24,8.19,4.94,0,0,0,0,1,0,0,1,0,0,0,0,0,14558
25657,1.77,3,59.2,61.0,7.86,7.98,4.69,0,0,0,0,0,0,0,1,0,0,0,0,0,14561
25658,1.5,2,57.8,63.0,7.58,7.53,4.37,1,0,0,0,0,0,0,0,0,0,1,0,0,14565
25659,2.02,4,60.4,57.0,8.21,8.18,4.95,1,0,0,0,0,0,0,0,1,0,0,0,0,14574
25660,2.02,4,62.2,59.0,8.09,8.05,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,14574
25661,1.52,4,61.8,59.0,7.38,7.31,4.54,1,0,0,0,0,0,0,0,0,0,1,0,0,14577
25662,1.54,4,62.4,59.0,7.43,7.38,4.62,0,1,0,0,0,0,0,0,0,0,1,0,0,14578
25663,2.03,5,62.5,57.0,8.14,8.08,5.06,0,0,0,0,0,1,0,0,0,1,0,0,0,14579
25664,1.98,5,62.6,55.0,8.04,8.1,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,14581
25665,1.98,5,61.5,55.0,8.04,8.13,4.97,0,0,0,0,1,0,0,1,0,0,0,0,0,14581
25666,2.09,4,61.4,60.0,8.24,8.2,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,14581
25667,1.2,5,62.1,55.0,6.63,6.64,4.12,0,0,0,0,0,0,0,0,0,0,0,1,0,14584
25668,1.5,4,61.5,58.0,7.32,7.34,4.51,0,1,0,0,0,0,0,0,0,0,1,0,0,14586
25669,2.03,4,59.3,60.0,8.36,8.28,4.93,0,0,0,0,0,1,0,0,0,1,0,0,0,14588
25670,1.5,3,59.5,58.0,7.44,7.48,4.44,1,0,0,0,0,0,0,0,0,0,1,0,0,14592
25671,1.34,5,62.6,54.0,7.05,7.07,4.42,1,0,0,0,0,0,0,0,0,0,0,0,1,14593
25672,2.2,5,61.5,57.0,8.41,8.37,5.16,0,0,0,0,0,1,0,1,0,0,0,0,0,14593
25673,1.65,5,61.9,57.0,7.65,7.61,4.72,0,0,1,0,0,0,0,0,0,0,1,0,0,14593
25674,2.01,2,59.4,63.0,8.18,8.26,4.88,0,0,0,0,1,0,0,1,0,0,0,0,0,14597
25675,2.3,3,60.6,60.0,8.51,8.56,5.17,0,0,0,0,1,0,0,0,1,0,0,0,0,14603
25676,1.95,3,62.9,58.0,7.86,7.94,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,14603
25677,1.7,5,61.4,57.0,7.63,7.69,4.7,0,0,0,1,0,0,0,0,0,0,0,1,0,14603
25678,2.04,4,59.8,59.0,8.3,8.23,4.94,0,0,0,0,1,0,0,0,1,0,0,0,0,14605
25679,1.7,4,62.4,57.0,7.61,7.56,4.73,0,1,0,0,0,0,0,1,0,0,0,0,0,14611
25710,2.11,4,58.4,62.0,8.43,8.39,4.91,0,0,0,0,1,0,0,0,1,0,0,0,0,14615
25711,1.51,5,62.3,55.0,7.29,7.35,4.56,0,0,1,0,0,0,0,0,0,0,0,0,1,14616
25712,1.35,5,62.2,57.0,7.07,7.11,4.41,0,0,1,0,0,0,1,0,0,0,0,0,0,14616
25713,1.5,5,63.4,54.0,7.22,7.25,4.59,1,0,0,0,0,0,0,0,0,0,1,0,0,14618
25714,2.02,3,58.8,57.0,8.21,8.29,4.85,0,0,0,0,1,0,0,0,0,0,1,0,0,14620
25715,1.7,5,60.1,57.0,7.71,7.74,4.64,1,0,0,0,0,0,0,1,0,0,0,0,0,14623
25716,1.58,5,61.3,57.0,7.48,7.54,4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,14624
25717,2.17,3,58.8,62.0,8.48,8.53,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,14625
25718,1.2,5,61.8,57.0,6.52,6.49,4.02,0,0,0,0,0,0,1,0,0,0,0,0,0,14626
25719,2.06,4,58.8,58.0,8.42,8.35,4.93,1,0,0,0,0,0,0,0,1,0,0,0,0,14634
25720,2.01,3,60.5,59.0,8.19,8.26,4.98,0,0,0,0,1,0,0,0,1,0,0,0,0,14637
25721,2.03,5,62.0,57.0,8.1,8.05,5.01,0,0,1,0,0,0,0,1,0,0,0,0,0,14637
25722,2.22,5,62.6,57.0,8.35,8.29,5.21,0,0,1,0,0,0,0,0,1,0,0,0,0,14637
25723,2.11,5,61.2,55.0,8.33,8.3,5.09,0,0,0,0,0,1,0,0,0,0,1,0,0,14638
25724,1.5,3,62.1,60.0,7.27,7.32,4.53,1,0,0,0,0,0,0,0,0,0,1,0,0,14639
25725,2.03,1,65.4,58.0,7.91,7.88,5.16,0,0,0,1,0,0,0,1,0,0,0,0,0,14646
25726,2.03,3,63.1,56.0,8.01,7.99,5.05,1,0,0,0,0,0,0,0,1,0,0,0,0,14646
25727,2.38,4,62.4,58.0,8.59,8.47,5.32,0,0,1,0,0,0,0,0,1,0,0,0,0,14648
25728,1.54,5,62.0,57.0,7.4,7.45,4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,14650
25729,2.5,1,66.9,58.0,8.36,8.22,5.55,0,0,0,0,0,1,0,0,1,0,0,0,0,14652
25730,1.51,2,63.7,58.0,7.18,7.24,4.59,0,1,0,0,0,0,0,0,0,0,0,0,1,14654
25731,1.51,2,62.8,60.0,7.18,7.24,4.53,0,0,1,0,0,0,1,0,0,0,0,0,0,14654
25732,2.53,4,62.6,60.0,8.66,8.55,5.39,0,0,0,1,0,0,0,0,1,0,0,0,0,14659
25733,2.04,4,62.6,58.0,8.11,8.06,5.06,0,0,0,0,0,1,0,0,0,1,0,0,0,14660
25734,2.04,4,60.3,60.0,8.26,8.19,4.96,0,0,0,0,1,0,0,0,1,0,0,0,0,14660
25735,2.22,4,60.5,59.0,8.41,8.37,5.08,0,0,0,0,1,0,0,0,0,0,1,0,0,14662
25736,1.26,4,60.5,58.0,6.99,7.03,4.24,0,0,0,0,0,0,0,0,0,0,0,0,1,14663
25737,2.32,4,62.5,58.0,8.47,8.43,5.28,0,0,0,0,0,1,0,0,1,0,0,0,0,14666
25738,2.32,4,59.0,59.0,8.69,8.64,5.11,0,0,0,0,0,1,0,0,1,0,0,0,0,14666
25739,1.2,5,61.6,55.0,6.7,6.68,4.12,0,0,0,0,0,0,0,0,0,0,0,1,0,14667
25740,1.51,3,59.6,63.0,7.34,7.43,4.4,0,1,0,0,0,0,0,0,0,1,0,0,0,14673
25741,1.51,5,61.9,57.0,7.37,7.34,4.55,0,0,1,0,0,0,0,0,0,1,0,0,0,14674
25742,1.51,5,61.1,57.0,7.41,7.38,4.52,0,0,1,0,0,0,0,0,0,1,0,0,0,14674
25743,1.51,5,61.6,56.0,7.37,7.34,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,14674
25744,1.51,4,62.2,58.0,7.35,7.29,4.55,0,0,1,0,0,0,0,0,0,1,0,0,0,14674
25745,1.5,4,62.5,61.0,7.32,7.25,4.55,0,0,0,0,0,0,0,0,0,0,1,0,0,14675
25746,1.52,3,63.4,59.0,7.32,7.24,4.61,0,0,0,0,0,0,0,0,0,0,1,0,0,14680
25747,1.51,4,61.6,58.0,7.32,7.35,4.52,0,1,0,0,0,0,0,0,0,0,1,0,0,14683
25748,2.03,1,64.9,59.0,7.85,7.99,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,14687
25749,2.2,5,59.9,57.0,8.54,8.49,5.1,0,0,1,0,0,0,0,0,1,0,0,0,0,14691
25750,2.16,5,63.0,55.0,8.2,8.24,5.18,0,0,0,0,0,1,0,1,0,0,0,0,0,14691
25751,1.52,5,61.4,56.0,7.39,7.47,4.56,0,0,1,0,0,0,0,0,0,0,1,0,0,14692
25752,1.52,3,61.9,56.0,7.31,7.35,4.54,0,0,0,0,0,0,0,0,0,0,1,0,0,14698
25753,1.53,4,62.6,60.0,7.39,7.3,4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,14699
25754,2.09,3,63.0,57.0,8.09,8.13,5.11,0,0,0,0,1,0,0,0,1,0,0,0,0,14704
25755,1.51,2,62.6,60.0,7.22,7.28,4.54,1,0,0,0,0,0,0,0,0,0,1,0,0,14709
25756,1.51,3,62.4,59.0,7.26,7.36,4.56,1,0,0,0,0,0,0,0,0,0,1,0,0,14709
25757,1.51,4,62.2,59.0,7.36,7.4,4.59,1,0,0,0,0,0,0,0,0,0,1,0,0,14709
25758,1.51,4,60.7,60.0,7.37,7.46,4.5,1,0,0,0,0,0,0,0,0,0,1,0,0,14709
25759,2.33,4,59.9,59.0,8.7,8.65,5.2,0,0,0,0,0,1,0,1,0,0,0,0,0,14711
25760,2.02,3,61.9,60.0,8.12,8.06,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,14715
25761,2.16,3,61.4,58.0,8.29,8.31,5.1,0,0,0,0,0,1,0,1,0,0,0,0,0,14715
25762,2.54,4,61.3,58.0,8.8,8.7,5.36,0,0,0,1,0,0,0,0,1,0,0,0,0,14717
25763,1.5,4,61.5,58.0,7.34,7.32,4.51,0,1,0,0,0,0,0,0,0,0,1,0,0,14719
25764,2.03,2,59.6,61.0,8.16,8.21,4.88,0,0,0,1,0,0,0,0,1,0,0,0,0,14720
25765,1.66,5,61.5,57.0,7.59,7.62,4.68,0,0,0,1,0,0,1,0,0,0,0,0,0,14724
25766,2.01,3,63.5,57.0,7.96,7.88,5.03,0,0,0,1,0,0,0,1,0,0,0,0,0,14725
25767,2.01,5,62.1,56.0,8.11,8.08,5.03,0,0,0,1,0,0,0,1,0,0,0,0,0,14725
25768,2.43,4,62.2,60.0,8.59,8.53,5.33,0,0,0,0,1,0,0,0,1,0,0,0,0,14727
25769,1.71,4,61.4,59.0,7.67,7.77,4.74,0,0,0,1,0,0,0,0,0,0,0,0,1,14731
25770,2.23,3,61.0,58.0,8.36,8.39,5.11,0,0,0,0,0,1,0,0,0,0,1,0,0,14732
25771,1.51,5,60.8,54.0,7.4,7.48,4.52,0,0,1,0,0,0,0,0,0,1,0,0,0,14733
25772,2.18,3,61.4,59.5,8.31,8.37,5.12,0,0,0,0,1,0,0,0,1,0,0,0,0,14735
25773,1.24,5,61.5,57.0,6.88,6.94,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1,14737
25774,2.11,3,62.4,53.0,8.17,8.27,5.13,0,0,0,0,1,0,0,1,0,0,0,0,0,14740
25775,2.3,5,61.4,57.0,8.51,8.48,5.22,0,0,1,0,0,0,0,0,1,0,0,0,0,14744
25776,2.01,2,63.0,60.0,7.92,7.99,5.01,0,0,1,0,0,0,0,0,1,0,0,0,0,14745
25777,1.5,4,61.9,57.0,7.38,7.31,4.55,1,0,0,0,0,0,0,0,0,0,1,0,0,14745
25778,2.58,3,58.9,63.0,9.08,9.01,5.33,0,0,0,0,0,0,0,0,1,0,0,0,0,14749
25779,1.82,4,61.6,60.0,7.78,7.74,4.78,0,0,0,1,0,0,0,0,0,0,1,0,0,14749
25780,2.06,1,64.6,58.0,7.91,8.04,5.15,0,0,0,0,0,1,0,0,0,1,0,0,0,14750
25781,1.51,5,62.3,55.0,7.35,7.29,4.56,0,0,1,0,0,0,0,0,0,0,0,0,1,14750
25782,2.01,4,60.1,59.0,8.21,8.15,4.92,0,0,0,0,1,0,0,1,0,0,0,0,0,14752
25783,1.5,5,62.6,57.0,7.27,7.34,4.57,0,1,0,0,0,0,0,0,0,0,1,0,0,14759
25784,2.0,4,58.5,61.0,8.28,8.19,4.82,0,0,0,0,1,0,0,0,0,0,1,0,0,14763
25785,2.0,3,63.4,60.0,7.97,7.92,5.04,1,0,0,0,0,0,0,0,1,0,0,0,0,14763
25786,2.02,5,61.8,57.0,8.11,8.14,5.02,0,0,0,0,0,1,0,0,0,0,1,0,0,14766
25787,2.01,3,62.7,60.0,7.94,8.03,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,14768
25788,1.51,4,60.2,59.0,7.43,7.33,4.44,0,0,0,0,0,0,0,0,0,0,1,0,0,14773
25789,2.04,4,58.8,60.0,8.42,8.32,4.92,0,0,0,0,1,0,0,1,0,0,0,0,0,14775
25790,2.55,2,63.7,59.0,8.66,8.57,5.49,0,0,0,1,0,0,0,0,1,0,0,0,0,14775
25791,1.74,5,62.4,57.0,7.68,7.64,4.78,0,1,0,0,0,0,0,1,0,0,0,0,0,14775
25792,2.25,3,61.2,63.0,8.49,8.38,5.16,0,0,0,1,0,0,0,0,1,0,0,0,0,14775
25793,2.04,5,62.8,57.0,8.09,8.02,5.06,0,0,0,0,1,0,0,1,0,0,0,0,0,14775
25794,1.62,5,61.7,56.0,7.53,7.57,4.66,0,0,1,0,0,0,0,0,0,0,1,0,0,14777
25795,1.51,5,60.8,57.0,7.37,7.44,4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,14779
25796,1.52,5,61.1,56.0,7.39,7.43,4.53,0,0,1,0,0,0,0,0,0,1,0,0,0,14787
25797,1.7,2,63.9,58.0,7.46,7.5,4.78,0,0,1,0,0,0,0,0,0,1,0,0,0,14787
25798,1.5,4,61.8,59.0,7.31,7.38,4.54,1,0,0,0,0,0,0,0,0,0,1,0,0,14790
25799,2.02,4,61.5,60.0,8.15,8.05,4.98,0,1,0,0,0,0,0,0,1,0,0,0,0,14790
25800,2.01,3,63.5,59.0,8.03,7.93,5.07,0,0,0,0,1,0,0,0,0,1,0,0,0,14792
25801,2.02,3,58.7,62.0,8.23,8.2,4.82,0,0,0,1,0,0,0,0,1,0,0,0,0,14795
25802,2.01,1,63.8,59.0,7.77,7.87,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0,14799
25803,2.33,3,61.8,59.0,8.41,8.56,5.24,0,0,0,0,0,1,0,0,0,0,1,0,0,14801
25804,2.14,5,62.0,54.0,8.28,8.31,5.15,0,0,0,0,0,1,0,0,0,0,1,0,0,14802
25805,2.06,4,61.8,58.0,8.22,8.11,5.05,0,0,0,0,1,0,0,0,1,0,0,0,0,14803
25806,2.04,3,60.8,58.0,8.14,8.23,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,14810
25807,2.01,3,62.8,60.0,7.99,8.04,5.03,0,0,0,0,1,0,0,1,0,0,0,0,0,14811
25808,2.01,3,61.2,60.0,8.06,8.14,4.96,0,0,0,0,0,1,0,0,0,1,0,0,0,14812
25809,2.01,3,61.2,58.0,8.05,8.07,4.93,1,0,0,0,0,0,0,0,1,0,0,0,0,14813
25810,1.8,5,61.9,56.0,7.78,7.87,4.84,0,1,0,0,0,0,0,1,0,0,0,0,0,14814
25811,1.51,4,61.6,58.0,7.35,7.32,4.52,0,1,0,0,0,0,0,0,0,0,1,0,0,14817
25812,2.19,3,62.6,58.0,8.24,8.33,5.19,0,0,0,0,1,0,0,1,0,0,0,0,0,14819
25813,2.16,3,62.3,60.0,8.19,8.31,5.14,0,0,0,1,0,0,0,0,1,0,0,0,0,14824
25814,1.62,4,61.1,60.0,7.56,7.57,4.62,0,1,0,0,0,0,0,0,0,0,1,0,0,14826
25815,2.31,3,59.7,60.0,8.53,8.59,5.11,0,0,0,0,0,1,0,0,0,0,1,0,0,14830
25816,1.61,4,61.6,61.0,7.54,7.47,4.62,0,1,0,0,0,0,0,0,0,0,1,0,0,14833
25817,2.01,5,61.5,55.0,8.11,8.06,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,14837
25818,2.37,4,61.6,56.0,8.7,8.6,5.33,0,0,0,0,1,0,0,0,0,0,1,0,0,14837
25819,2.09,5,63.0,57.0,8.13,8.09,5.11,0,0,0,0,1,0,0,0,1,0,0,0,0,14838
25820,1.21,4,61.1,59.0,6.9,6.89,4.21,0,0,0,0,0,0,0,0,0,0,0,0,1,14841
25821,1.5,3,63.3,58.0,7.19,7.27,4.58,0,0,1,0,0,0,0,0,0,0,0,1,0,14842
25822,1.32,3,62.4,58.0,6.97,7.01,4.36,0,1,0,0,0,0,1,0,0,0,0,0,0,14842
25823,1.51,5,62.8,56.0,7.31,7.24,4.57,1,0,0,0,0,0,0,0,0,0,1,0,0,14844
25824,1.51,4,60.7,60.0,7.46,7.37,4.5,1,0,0,0,0,0,0,0,0,0,1,0,0,14844
25825,1.51,4,62.6,60.0,7.28,7.22,4.54,1,0,0,0,0,0,0,0,0,0,1,0,0,14844
