,carat,cut,color,clarity,depth,table,price,x,y,z,x/y,density
24854,1.2,5,F,VVS1,61.5,55.6,13257,6.79,6.83,4.19,0.9941434846266471,0.0060726395869929875
24855,1.32,5,G,VVS2,61.6,56.0,13261,7.03,7.08,4.35,0.9929378531073446,0.006096717776560282
24856,2.0,5,J,VS2,62.3,55.0,13263,8.03,8.06,5.01,0.9962779156327543,0.006167961904742872
24857,2.18,4,I,SI1,63.0,58.0,13263,8.23,8.17,5.22,1.0073439412484702,0.006211036749046268
24858,2.02,4,F,SI2,61.3,58.0,13267,8.09,8.05,4.95,1.0049689440993788,0.006266164163729597
24859,2.01,3,F,SI1,63.4,58.0,13275,8.03,7.96,5.07,1.008793969849246,0.006202395917038677
24860,1.51,2,G,VVS2,63.8,59.0,13275,7.28,7.24,4.63,1.0055248618784531,0.006187653855398447
24861,1.93,3,I,SI1,62.8,58.0,13278,7.89,7.97,4.98,0.9899623588456713,0.006163006725207055
24862,2.5,1,H,SI2,64.9,58.0,13278,8.46,8.43,5.48,1.00355871886121,0.006396781442529687
24863,2.5,1,H,SI2,64.9,58.0,13278,8.46,8.43,5.48,1.00355871886121,0.006396781442529687
24864,1.52,5,E,SI1,62.1,56.0,13280,7.35,7.38,4.57,0.9959349593495934,0.006131739371547543
24865,1.52,4,G,VS2,61.9,56.0,13282,7.39,7.28,4.54,1.01510989010989,0.006223173618093531
24866,1.54,3,G,VS1,60.7,60.0,13284,7.43,7.55,4.55,0.9841059602649006,0.006033558929015866
24867,2.02,2,I,SI1,64.3,56.0,13286,7.85,7.99,5.09,0.9824780976220274,0.006327281419169129
24868,1.5,3,D,VS2,62.4,59.0,13287,7.21,7.27,4.52,0.9917469050894085,0.006331157953088349
24869,1.52,4,G,VS2,62.7,58.0,13287,7.38,7.29,4.6,1.0123456790123457,0.0061418876251146965
24870,1.71,2,E,SI1,64.0,53.0,13287,7.68,7.54,4.87,1.0185676392572944,0.0060636563924640115
24871,1.57,4,F,SI1,58.3,58.0,13288,7.72,7.68,4.49,1.0052083333333333,0.005897592904593204
24872,1.64,5,F,SI1,61.8,55.0,13289,7.6,7.58,4.69,1.0026385224274406,0.00606999324010021
24873,1.55,5,E,SI1,61.5,56.0,13291,7.4,7.36,4.54,1.0054347826086956,0.006268538697671047
24874,1.54,4,G,VS2,60.2,60.0,13292,7.51,7.44,4.5,1.0094086021505375,0.006124848270804201
24875,1.51,4,G,VS1,61.1,58.0,13293,7.38,7.36,4.5,1.0027173913043477,0.006177748975557389
24876,1.62,4,F,SI1,63.0,58.0,13298,7.47,7.43,4.69,1.0053835800807538,0.00622347223351187
24877,1.59,5,D,SI1,61.3,56.0,13298,7.5,7.6,4.63,0.986842105263158,0.006024781175400706
24878,1.62,4,F,SI1,62.6,58.0,13298,7.53,7.48,4.7,1.0066844919786095,0.006119565429260316
24879,1.7,4,H,VS2,62.4,57.0,13298,7.6,7.54,4.72,1.0079575596816976,0.00628524172004439
24880,1.56,4,G,VS2,61.9,58.0,13299,7.44,7.4,4.59,1.0054054054054054,0.006173156078279418
24881,2.12,4,H,SI2,61.5,59.0,13307,8.26,8.21,5.06,1.0060901339829476,0.006178202511196856
24882,1.5,2,G,VS2,61.4,58.8,13307,7.32,7.37,4.5,0.9932157394843962,0.006178743638983424
24883,1.2,3,D,VVS1,62.8,57.0,13312,6.36,6.41,4.01,0.9921996879875196,0.0061781984759840215
24884,1.54,4,D,SI1,63.0,59.0,13316,7.35,7.31,4.62,1.0054719562243501,0.006204032000397059
24885,2.15,2,G,SI2,63.8,58.0,13317,8.23,8.08,5.2,1.0185643564356437,0.0062176163405666665
24886,2.06,4,G,SI1,59.3,61.0,13317,8.44,8.36,4.98,1.0095693779904307,0.005862585014312904
24887,2.15,4,G,SI2,59.7,60.0,13317,8.4,8.37,5.01,1.0035842293906811,0.0061037394971676946
24888,1.27,4,F,VVS1,62.5,56.0,13320,6.99,6.93,4.35,1.0086580086580088,0.006027039720493423
24889,2.0,5,H,VS2,60.5,56.0,13320,8.34,8.22,5.01,1.0145985401459854,0.005823102055674982
24890,2.0,3,H,SI1,63.2,54.0,13320,7.97,7.88,5.01,1.0114213197969544,0.006356348948251171
24891,2.0,2,E,SI2,57.3,65.0,13320,8.26,8.22,4.72,1.0048661800486618,0.006240740613152266
24892,2.0,5,H,SI1,62.9,56.0,13320,8.06,7.97,5.04,1.0112923462986199,0.006177405295064257
24893,1.2,4,E,VVS1,60.2,60.0,13321,6.84,6.97,4.16,0.9813486370157819,0.006050608255546713
24894,2.01,3,I,SI2,61.8,58.0,13323,8.01,8.05,4.96,0.995031055900621,0.0062847207370270225
24895,1.53,5,E,SI1,61.2,58.0,13324,7.39,7.44,4.54,0.993279569892473,0.006129403387430406
24896,1.51,5,F,VS2,61.7,57.0,13325,7.37,7.31,4.53,1.0082079343365253,0.006187196092661924
24897,1.71,4,D,SI2,60.6,60.0,13325,7.76,7.69,4.68,1.0091027308192457,0.0061229709118921245
24898,2.14,4,J,SI2,61.5,59.0,13326,8.3,8.25,5.11,1.006060606060606,0.006115906429489528
24899,1.58,4,D,SI1,60.2,58.0,13329,7.6,7.46,4.56,1.0187667560321716,0.006111387541804986
24900,1.58,4,D,SI1,59.0,59.0,13329,7.68,7.63,4.52,1.0065530799475753,0.005965308304047446
24901,1.52,5,D,SI1,61.2,57.0,13329,7.47,7.4,4.55,1.0094594594594595,0.006043379537355441
24902,1.5,4,F,VS2,62.4,57.0,13333,7.38,7.29,4.58,1.0123456790123457,0.006087540883315819
24903,1.51,5,F,SI1,61.7,56.0,13334,7.35,7.41,4.55,0.9919028340080971,0.006093404424396741
24904,1.51,3,G,VVS2,62.1,59.0,13337,7.28,7.34,4.54,0.9918256130790192,0.006224344981262001
24905,1.99,2,J,VS2,62.9,61.0,13338,7.91,8.06,4.99,0.9813895781637717,0.006255197196600414
24906,2.1,3,J,VS2,61.5,60.7,13340,8.16,8.21,5.03,0.9939098660170523,0.0062318643843751265
24907,2.01,4,H,VS2,62.8,58.0,13342,7.99,7.9,4.99,1.0113924050632912,0.00638148336088536
24908,1.2,5,E,IF,62.0,57.0,13344,6.49,6.54,4.04,0.9923547400611621,0.006181616451180183
24909,1.51,3,G,VS1,61.8,57.0,13348,7.31,7.42,4.55,0.9851752021563341,0.006118490194876344
24910,2.0,5,F,SI2,61.6,57.0,13351,8.16,8.1,5.01,1.0074074074074075,0.006039723989445462
24911,1.51,5,G,VS2,62.0,56.0,13355,7.35,7.32,4.55,1.0040983606557377,0.006168323331254078
24912,2.19,4,J,SI2,61.8,60.0,13355,8.35,8.25,5.13,1.012121212121212,0.006197068913740833
24913,2.03,5,J,SI1,62.6,55.0,13357,8.06,8.1,5.06,0.9950617283950618,0.00614505055832779
24914,1.28,5,G,IF,61.7,56.0,13360,6.95,6.99,4.3,0.994277539341917,0.006127446580513811
24915,1.75,4,D,SI2,60.6,60.0,13363,7.74,7.78,4.7,0.9948586118251928,0.006183290248166884
24916,1.63,5,F,SI1,61.5,56.0,13363,7.55,7.58,4.66,0.996042216358839,0.006112030748839257
24917,1.73,4,F,SI1,58.0,62.0,13365,7.95,7.91,4.6,1.0050568900126422,0.005980598661382999
24918,1.91,4,I,SI1,60.9,53.0,13367,8.11,8.07,4.93,1.0049566294919454,0.005919595877185568
24919,1.91,4,I,SI1,63.0,59.0,13367,7.91,7.87,4.97,1.0050825921219821,0.00617341911963947
24920,1.53,5,G,VS2,61.6,57.0,13369,7.4,7.3,4.53,1.0136986301369864,0.0062522833093458146
24921,1.53,3,H,IF,63.1,57.0,13369,7.34,7.25,4.6,1.0124137931034483,0.006250280854123348
24922,2.21,4,H,SI2,62.9,60.0,13369,8.27,8.23,5.19,1.0048602673147022,0.006256328888857106
24923,2.13,1,H,SI2,64.5,58.0,13370,8.09,8.01,5.19,1.0099875156054932,0.00633331673290736
24924,2.13,4,I,SI1,62.5,60.0,13370,8.18,8.13,5.1,1.006150061500615,0.006280085812507773
24925,1.5,3,D,VS2,63.0,59.0,13372,7.24,7.3,4.58,0.9917808219178083,0.006196755411915684
24926,2.07,5,F,SI2,60.5,57.0,13373,8.28,8.21,4.99,1.0085261875761264,0.00610233866026816
24927,1.68,5,H,SI1,61.9,56.0,13375,7.63,7.72,4.75,0.9883419689119172,0.006004458310295394
24928,1.71,4,H,VS2,62.5,58.0,13376,7.64,7.52,4.74,1.0159574468085106,0.006279232581717272
24929,1.5,5,G,VS1,61.8,56.0,13377,7.38,7.31,4.54,1.009575923392613,0.006124373482717093
24930,1.51,3,G,VS1,62.9,58.0,13378,7.32,7.41,4.63,0.9878542510121457,0.006012660289360431
24931,1.5,3,G,VS1,62.4,57.0,13379,7.24,7.31,4.54,0.9904240766073872,0.006242800594261345
24932,2.01,1,F,SI1,58.6,95.0,13387,8.32,8.31,4.87,1.0012033694344162,0.005969565834724211
24933,2.01,4,H,SI1,60.6,59.0,13387,8.23,8.17,4.97,1.0073439412484702,0.006014752716144873
24934,2.01,4,E,SI2,62.2,60.0,13387,8.02,7.96,4.97,1.007537688442211,0.006335081883171105
24935,2.01,5,E,SI2,62.1,57.0,13387,8.0,7.88,4.93,1.015228426395939,0.006467447822818957
24936,1.52,4,F,VS2,60.5,58.0,13389,7.49,7.53,4.54,0.9946879150066401,0.00593623303163913
24937,1.75,5,I,SI1,61.8,56.0,13393,7.67,7.71,4.75,0.9948119325551232,0.006230095401450883
24938,2.17,4,J,SI2,62.3,60.0,13395,8.33,8.2,5.15,1.0158536585365854,0.006168700016118215
24939,1.58,5,H,VVS2,61.4,56.0,13397,7.49,7.52,4.61,0.9960106382978724,0.006084942844362937
24940,2.03,5,I,SI2,60.8,59.0,13398,8.12,8.2,4.96,0.9902439024390244,0.006146734854445319
24941,1.7,5,G,VS1,62.5,57.0,13398,7.61,7.57,4.74,1.0052840158520475,0.00622572657873055
24942,2.02,1,J,VS1,64.6,59.0,13399,7.95,7.9,5.12,1.0063291139240507,0.006281844598360002
24943,2.01,4,J,VS2,60.5,60.0,13400,8.13,8.09,4.91,1.004944375772559,0.00622408475739386
24944,2.01,4,I,SI2,60.0,61.0,13400,8.13,8.08,4.86,1.0061881188118813,0.0062959008761338045
24945,2.1,5,H,VS2,62.5,57.0,13403,8.21,8.18,5.12,1.003667481662592,0.006107350895949539
24946,1.2,4,D,VVS1,62.0,54.0,13405,6.67,6.63,4.16,1.0060331825037707,0.00603379131875065
24947,1.31,5,G,VVS1,61.9,55.0,13406,7.03,7.05,4.36,0.997163120567376,0.006062341042872598
24948,1.7,4,G,SI1,62.1,57.0,13417,7.61,7.55,4.71,1.0079470198675498,0.006281977923614511
24949,1.86,4,G,SI2,62.8,58.0,13420,7.83,7.75,4.89,1.0103225806451612,0.006268167892877012
24950,2.0,4,G,SI2,62.9,58.0,13420,7.98,7.92,5.0,1.0075757575757576,0.006328953697374749
24951,1.55,5,H,IF,61.4,57.0,13421,7.42,7.47,4.57,0.9933065595716198,0.006119148474457991
24952,2.14,4,H,SI2,61.2,57.0,13421,8.36,8.32,5.1,1.0048076923076923,0.006032731458428054
24953,1.53,4,F,VS2,62.2,58.0,13423,7.36,7.27,4.55,1.0123796423658873,0.006284457722768829
24954,1.68,5,H,VS2,61.3,56.0,13427,7.77,7.67,4.73,1.013037809647979,0.005959800993305132
24955,1.5,5,G,VS2,61.4,59.0,13428,7.37,7.32,4.5,1.0068306010928962,0.006178743638983424
24956,1.58,5,E,SI1,61.0,57.0,13434,7.5,7.55,4.59,0.9933774834437087,0.006079056591976992
24957,2.08,4,F,SI2,62.0,60.0,13437,8.15,8.1,5.04,1.0061728395061729,0.00625158543813395
24958,1.37,5,G,IF,62.3,54.0,13439,7.11,7.15,4.43,0.9944055944055944,0.006083327510878444
24959,2.0,1,H,SI1,65.1,59.0,13442,7.83,7.77,5.08,1.0077220077220077,0.006471180333068287
24960,1.68,4,G,VS1,58.2,57.0,13445,7.89,7.85,4.58,1.0050955414012739,0.005922391918727015
24961,1.71,3,H,VS2,62.6,59.0,13445,7.54,7.58,4.73,0.9947229551451188,0.006325493563466281
24962,1.71,5,H,VS2,62.5,57.0,13445,7.59,7.63,4.76,0.9947575360419397,0.006203300843853516
24963,1.5,4,D,SI1,61.6,59.0,13445,7.4,7.3,4.53,1.0136986301369864,0.006129689518966485
24964,2.02,5,F,SI2,62.7,57.0,13453,8.07,7.93,5.03,1.0176544766708702,0.006275331349688667
24965,2.02,4,H,SI1,63.0,60.0,13453,7.85,7.79,4.93,1.0077021822849808,0.006700347633605555
24966,2.12,4,H,SI2,61.5,59.0,13460,8.26,8.21,5.06,1.0060901339829476,0.006178202511196856
24967,1.57,5,G,VS1,61.9,55.0,13462,7.53,7.47,4.64,1.0080321285140563,0.006015421917248761
24968,2.1,5,J,VS2,61.5,61.0,13462,8.21,8.16,5.03,1.0061274509803921,0.0062318643843751265
24969,2.01,2,I,SI1,64.1,62.0,13464,7.85,7.94,5.06,0.9886649874055414,0.006373168213528657
24970,2.01,3,I,SI1,61.7,60.0,13464,7.99,8.12,4.97,0.9839901477832513,0.006233570278059039
24971,1.73,5,I,VS2,61.0,56.0,13465,7.72,7.79,4.73,0.9910141206675225,0.006081772974206772
24972,1.2,5,E,VVS1,61.6,57.0,13474,6.78,6.83,4.19,0.9926793557833089,0.006184674185643076
24973,1.51,4,F,VS2,62.2,60.0,13474,7.25,7.34,4.54,0.9877384196185286,0.006250100891529293
24974,2.04,4,J,VS2,61.4,59.0,13477,8.04,8.14,4.97,0.9877149877149876,0.006271816236079427
24975,1.71,5,H,SI1,61.8,57.0,13477,7.74,7.69,4.76,1.0065019505851756,0.006035619558253639
24976,2.0,2,H,SI2,63.6,57.0,13480,8.01,7.97,5.08,1.0050188205771644,0.006167021264222339
24977,1.52,4,G,VS2,62.0,58.0,13483,7.33,7.39,4.56,0.9918809201623816,0.006153615156600276
24978,1.2,5,E,VVS1,61.8,57.0,13485,6.66,6.71,4.13,0.992548435171386,0.006122540159772724
24979,1.29,5,D,VS1,62.4,55.0,13485,6.93,6.99,4.34,0.9914163090128755,0.0061360596160145225
24980,1.75,4,D,SI2,60.6,60.0,13485,7.78,7.74,4.7,1.0051679586563307,0.006183290248166884
24981,1.72,4,H,VS2,61.3,59.0,13486,7.69,7.72,4.72,0.9961139896373058,0.006138225062846861
24982,2.01,3,I,SI2,60.9,60.0,13488,8.0,8.15,4.92,0.9815950920245399,0.006265898548556037
24983,2.07,3,J,VS2,61.3,56.0,13495,8.16,8.2,5.02,0.9951219512195123,0.006162580667287808
24984,2.01,5,G,SI2,63.0,56.0,13498,7.98,7.9,5.0,1.010126582278481,0.006376701246787854
24985,2.02,3,J,VS2,62.6,58.0,13499,8.03,8.1,5.05,0.991358024691358,0.006149777839275557
24986,1.72,2,F,SI1,64.3,60.0,13499,7.52,7.56,4.85,0.9947089947089947,0.006238024443771319
24987,1.72,2,F,SI1,63.2,61.0,13499,7.57,7.62,4.8,0.9934383202099738,0.0062120702547584445
24988,1.51,3,G,VVS2,63.6,57.0,13500,7.2,7.32,4.62,0.9836065573770492,0.006201423551150327
24989,2.09,3,I,SI2,63.1,60.0,13500,8.04,8.12,5.1,0.9901477832512315,0.006277172045692527
24990,2.33,3,H,SI2,63.2,56.0,13500,8.44,8.35,5.31,1.0107784431137725,0.006226334916853311
24991,2.02,1,H,SI1,66.3,57.0,13502,7.71,7.79,5.14,0.9897304236200256,0.006543293706045304
24992,1.76,3,H,VS2,62.2,60.0,13503,7.68,7.72,4.79,0.9948186528497409,0.006197244547326217
24993,1.5,4,F,VS2,62.0,53.0,13506,7.37,7.33,4.56,1.005457025920873,0.0060891259025667764
24994,1.5,4,F,VS2,61.3,58.0,13506,7.36,7.31,4.5,1.006839945280438,0.0061956026090921705
24995,1.54,5,G,VS2,60.2,59.0,13508,7.47,7.52,4.51,0.9933510638297872,0.006078630383842933
24996,2.2,5,I,SI2,62.2,56.0,13512,8.33,8.29,5.17,1.0048250904704463,0.0061621548242015815
24997,1.5,4,E,VS1,60.1,60.0,13513,7.42,7.48,4.48,0.9919786096256684,0.006032644618739433
24998,1.51,2,G,VS1,62.4,59.0,13515,7.25,7.28,4.53,0.9958791208791209,0.006315523556902867
24999,1.5,3,G,VS2,61.1,60.0,13528,7.4,7.3,4.49,1.0136986301369864,0.006184296997977322
25000,1.29,5,E,VVS2,59.8,59.0,13530,7.07,7.11,4.24,0.9943741209563994,0.006052500572313193
25001,1.52,4,F,VS2,59.4,60.0,13530,7.61,7.5,4.49,1.0146666666666666,0.005931319611303457
25002,2.0,5,H,VS2,61.6,57.0,13531,8.11,8.08,4.99,1.0037128712871286,0.006116419089109107
25003,1.51,5,G,VS2,62.1,55.0,13532,7.33,7.38,4.57,0.9932249322493225,0.006108019442011956
25004,1.25,5,E,VVS1,62.6,56.0,13536,6.83,6.91,4.3,0.9884225759768451,0.006159462370587847
25005,1.5,3,F,VS2,59.7,56.0,13537,7.42,7.46,4.44,0.9946380697050938,0.006103311783922841
25006,1.22,5,F,VVS1,62.0,54.0,13539,6.88,6.9,4.27,0.9971014492753623,0.0060185853916895375
25007,2.14,4,G,SI2,60.7,59.0,13540,8.37,8.31,5.06,1.007220216606498,0.006080464744809061
25008,2.0,3,J,VS2,60.7,60.0,13542,8.05,8.17,4.92,0.98531211750306,0.00618083223793534
25009,2.0,2,J,VS2,58.0,62.0,13542,8.17,8.25,4.76,0.9903030303030302,0.006233716364035322
25010,2.0,2,J,VS2,61.4,63.0,13542,8.01,8.08,4.94,0.9913366336633663,0.006255458826144635
25011,2.05,4,J,VS2,62.3,60.0,13543,8.09,8.15,5.06,0.9926380368098159,0.0061446508970545875
25012,1.55,5,H,IF,61.4,57.0,13544,7.47,7.42,4.57,1.0067385444743935,0.006119148474457991
25013,2.04,2,J,VS2,59.6,56.0,13550,8.26,8.31,4.94,0.993983152827918,0.006016198366375651
25014,2.0,4,J,VS2,61.5,59.0,13552,8.06,8.11,4.97,0.9938347718865599,0.006156270739514204
25015,1.5,1,G,VVS2,64.8,56.0,13553,7.18,7.12,4.63,1.0084269662921348,0.006337322816058851
25016,2.22,4,F,SI2,59.2,59.0,13553,8.54,8.46,5.03,1.0094562647754135,0.006108811941413125
25017,1.61,5,G,VS2,62.2,56.0,13553,7.52,7.47,4.66,1.0066934404283803,0.0061503738754977305
25018,2.02,3,G,SI2,63.3,59.0,13554,8.05,7.96,5.07,1.0113065326633166,0.006217767263800103
25019,2.02,3,G,SI2,63.2,54.0,13554,7.96,7.82,4.99,1.0179028132992327,0.006503258286934624
25050,1.63,3,E,VS2,61.8,58.0,13555,7.49,7.57,4.65,0.9894319682959049,0.006182397920408226
25051,2.17,4,J,SI2,62.3,58.0,13556,8.31,8.26,5.16,1.0060532687651333,0.0061267330946832435
25052,1.58,5,E,SI1,61.0,57.0,13557,7.55,7.5,4.59,1.0066666666666666,0.006079056591976992
25053,2.3,4,J,SI2,59.7,58.0,13560,8.63,8.68,5.17,0.9942396313364057,0.0059389103847033
25054,1.81,4,E,SI2,58.2,61.0,13561,8.09,8.02,4.69,1.0087281795511223,0.005948162741022758
25055,2.41,4,I,SI2,60.7,59.0,13563,8.7,8.64,5.26,1.0069444444444442,0.006095345159415786
25056,2.02,3,J,VS2,61.5,59.0,13564,8.06,8.13,4.98,0.991389913899139,0.006190082529244675
25057,2.01,4,J,VS2,61.5,60.0,13572,8.13,8.07,4.98,1.0074349442379182,0.006151806042627092
25058,2.01,5,I,SI2,62.9,56.0,13574,8.06,8.03,5.06,1.0037359900373601,0.006137548732900316
25059,2.01,4,I,SI2,59.2,60.0,13574,8.31,8.27,4.91,1.0048367593712213,0.005956731599693873
25060,1.62,4,G,VS2,62.3,58.0,13578,7.49,7.54,4.68,0.993368700265252,0.006129372251487327
25061,2.22,3,J,SI2,62.8,57.0,13579,8.29,8.33,5.22,0.9951980792316926,0.00615861335591181
25062,1.61,4,D,SI1,61.4,60.0,13582,7.56,7.51,4.63,1.0066577896138482,0.006124676470622698
25063,1.83,3,I,VS1,61.9,57.0,13587,7.85,7.91,4.88,0.9924146649810366,0.006039279473696925
25064,2.01,1,H,SI2,65.8,63.0,13587,7.77,7.68,5.08,1.01171875,0.006630558426818269
25065,2.01,2,I,SI1,64.1,62.0,13587,7.94,7.85,5.06,1.0114649681528662,0.006373168213528657
25066,2.01,1,H,SI2,61.2,66.0,13587,8.21,8.09,4.98,1.0148331273176763,0.0060768012994994675
25067,1.2,5,D,VVS2,61.8,56.0,13588,6.49,6.53,4.03,0.9938744257274119,0.006206445427536292
25068,1.2,5,D,VVS2,61.9,56.0,13588,6.51,6.54,4.04,0.9954128440366972,0.006162625310009122
25069,1.51,5,D,SI1,61.9,56.0,13588,7.35,7.41,4.57,0.9919028340080971,0.0060667374466094465
25070,1.2,5,F,VVS1,61.5,56.0,13595,6.76,6.81,4.17,0.9926578560939795,0.006042659551164167
25071,1.21,5,E,VVS1,62.0,55.0,13595,6.8,6.88,4.24,0.9883720930232558,0.00609989223859794
25072,2.01,3,J,VS2,63.2,55.0,13596,7.97,8.04,5.07,0.9912935323383085,0.006186908995518203
25073,1.5,2,G,VS1,63.8,58.0,13596,7.12,7.21,4.57,0.9875173370319001,0.006393811090946831
25074,1.5,3,G,VS1,60.2,58.0,13596,7.38,7.41,4.45,0.9959514170040485,0.006163915526249835
25075,1.2,5,E,VVS1,61.6,57.0,13597,6.83,6.78,4.19,1.0073746312684366,0.006184674185643076
25076,2.25,3,J,SI2,58.4,63.0,13597,8.6,8.65,5.04,0.9942196531791907,0.006001190636222226
25077,2.11,4,G,SI2,62.2,58.0,13598,8.19,8.23,5.11,0.9951397326852975,0.0061260116473133615
25078,1.36,4,E,VVS2,59.8,59.0,13598,7.12,7.2,4.38,0.9888888888888889,0.006056926558696606
25079,2.01,4,H,VS2,62.6,59.0,13599,8.02,7.88,4.98,1.017766497461929,0.006386547239631335
25080,2.04,4,J,VS2,61.4,59.0,13600,8.14,8.04,4.97,1.0124378109452739,0.006271816236079427
25081,1.5,2,D,SI1,61.3,61.0,13603,7.32,7.39,4.51,0.9905277401894452,0.006148358715315694
25082,1.7,5,G,VS1,62.9,57.0,13605,7.59,7.52,4.75,1.009308510638298,0.006270406484633078
25083,1.52,4,G,VS2,62.0,58.0,13606,7.39,7.33,4.56,1.0081855388813097,0.006153615156600276
25084,1.88,3,I,VS2,62.2,57.0,13607,7.79,7.86,4.87,0.9910941475826972,0.006304764720634634
25085,1.54,4,G,VS1,61.9,59.0,13609,7.34,7.37,4.55,0.9959294436906377,0.006256706407180197
25086,2.04,3,J,VS2,63.0,58.0,13609,7.99,8.02,5.04,0.9962593516209477,0.006316528840007379
25087,1.72,4,H,VS2,61.3,59.0,13609,7.72,7.69,4.72,1.0039011703511052,0.006138225062846861
25088,2.01,4,F,SI2,58.4,59.0,13610,8.26,8.24,4.82,1.0024271844660193,0.006126913657655035
25089,2.21,5,H,SI2,61.9,56.0,13615,8.4,8.36,5.19,1.0047846889952154,0.006063722978843149
25090,2.01,4,J,VS2,60.4,59.0,13619,8.1,8.15,4.91,0.9938650306748466,0.006201145731089629
25091,2.03,2,G,SI2,62.7,65.0,13621,8.17,7.92,5.06,1.0315656565656566,0.006200094129034966
25092,2.15,3,J,SI1,62.4,60.0,13622,8.18,8.24,5.12,0.9927184466019416,0.006229999094998457
25093,1.72,3,F,SI1,63.2,61.0,13622,7.62,7.57,4.8,1.0066050198150593,0.0062120702547584445
25094,1.72,2,F,SI1,64.3,60.0,13622,7.56,7.52,4.85,1.0053191489361701,0.006238024443771319
25095,1.72,1,F,SI1,64.8,58.0,13622,7.5,7.46,4.85,1.0053619302949062,0.006338501791916567
25096,1.51,3,E,VS2,62.4,58.0,13623,7.26,7.33,4.55,0.990450204638472,0.006236270653981184
25097,1.25,5,F,VVS2,61.8,57.0,13623,6.9,6.95,4.28,0.9928057553956835,0.006090211130567305
25098,1.51,3,G,VS1,63.5,55.0,13624,7.26,7.3,4.62,0.9945205479452055,0.006167021903464788
25099,1.76,4,H,VS2,62.2,60.0,13626,7.72,7.68,4.79,1.0052083333333333,0.006197244547326217
25100,1.5,3,D,VS2,63.8,55.0,13629,7.24,7.28,4.63,0.9945054945054945,0.006146676015296471
25101,1.53,5,H,VVS2,62.2,57.0,13629,7.32,7.37,4.57,0.9932157394843962,0.006205784092545714
25102,1.21,3,D,VVS2,62.4,56.0,13630,6.76,6.83,4.24,0.9897510980966324,0.006180905647954249
25103,1.59,3,D,SI1,62.8,54.0,13631,7.43,7.48,4.68,0.9933155080213902,0.006113090983647551
25104,1.7,5,H,VS2,62.2,57.0,13632,7.63,7.67,4.76,0.9947848761408083,0.006102700640319762
25105,1.51,4,G,VS1,62.4,59.0,13638,7.28,7.25,4.53,1.004137931034483,0.006315523556902867
25106,2.21,4,J,SI2,62.7,57.0,13642,8.33,8.25,5.2,1.0096969696969698,0.006184291898577613
25107,2.02,4,I,SI2,61.4,57.0,13642,8.18,8.08,4.99,1.0123762376237624,0.006124718875403619
25108,1.69,5,I,VS2,60.5,56.0,13645,7.74,7.77,4.69,0.9961389961389963,0.005991725136863232
25109,1.51,5,F,VS2,62.2,53.0,13646,7.31,7.35,4.56,0.9945578231292517,0.006163216000394447
25110,1.5,2,E,VS2,63.7,56.0,13653,7.18,7.16,4.57,1.0027932960893855,0.006384657317734974
25111,1.23,5,D,VVS2,62.4,55.0,13653,6.87,6.82,4.27,1.0073313782991202,0.006148032076412662
25112,1.5,5,F,VS2,60.2,57.0,13653,7.43,7.39,4.46,1.0054127198917455,0.006125240539216849
25113,2.32,2,J,SI1,60.3,61.0,13654,8.56,8.52,5.15,1.0046948356807512,0.006176854856264586
25114,2.02,3,H,SI2,63.1,54.0,13655,8.09,7.99,5.07,1.0125156445556946,0.006163793906935323
25115,1.78,3,F,SI1,60.6,57.0,13659,7.89,7.94,4.8,0.9937027707808563,0.0059194486745223745
25116,1.71,5,I,VVS2,61.9,57.0,13660,7.62,7.67,4.73,0.9934810951760105,0.006185639908897895
25117,1.21,5,E,VVS2,61.7,57.0,13661,6.8,6.88,4.22,0.9883720930232558,0.00612880168048703
25118,1.55,5,H,VS1,62.0,57.0,13665,7.37,7.43,4.59,0.9919246298788695,0.006166840430326264
25119,1.71,4,G,SI1,60.6,58.0,13666,7.79,7.75,4.71,1.0051612903225806,0.006013620851228031
25120,2.05,4,J,VS2,62.3,60.0,13667,8.15,8.09,5.06,1.0074165636588381,0.0061446508970545875
25121,2.01,3,I,SI2,59.5,58.0,13669,8.18,8.21,4.88,0.9963459196102313,0.006133096169047218
25122,1.26,5,F,IF,62.6,57.0,13671,6.94,6.84,4.31,1.0146198830409356,0.006158539095989807
25123,2.07,4,J,VS2,61.5,59.0,13675,8.16,8.2,5.03,0.9951219512195123,0.006150329015861788
25124,2.0,5,G,SI1,61.7,55.0,13675,8.11,8.07,4.99,1.0049566294919454,0.006123998294919651
25125,2.0,4,J,VS2,61.5,59.0,13675,8.11,8.06,4.97,1.0062034739454093,0.006156270739514204
25126,2.02,4,E,SI2,59.9,58.0,13677,8.18,8.14,4.89,1.0049140049140048,0.006203900184430282
25127,1.63,4,E,VS2,61.8,58.0,13678,7.57,7.49,4.65,1.0106809078771695,0.006182397920408226
25128,1.5,4,F,VS2,62.8,58.0,13680,7.21,7.16,4.51,1.0069832402234637,0.006442678058741727
25129,1.7,5,H,VS2,62.4,57.0,13681,7.61,7.56,4.73,1.0066137566137567,0.006247141289771854
25130,1.51,2,G,VS1,63.1,60.0,13686,7.24,7.3,4.59,0.9917808219178083,0.006224476554499127
25131,1.51,3,G,VS1,62.5,58.0,13686,7.23,7.27,4.53,0.9944979367262725,0.006341705018127763
25132,2.02,4,J,VS2,62.0,59.0,13687,8.06,8.08,5.0,0.9975247524752475,0.006203473945409429
